candidate,capacitance_f,frequency_hz,gain_real,gain_imag
F75S,2e-13,3254617.8349805125,-5.963544497305311,0.49232950308197987
F75S,2e-13,3349654.391578332,-5.961396530714271,0.5065440414184398
F75S,2e-13,3447466.065731551,-5.959122764254524,0.52115917922536
F75S,2e-13,3548133.8923358135,-5.956715922150057,0.5361853265549277
F75S,2e-13,3651741.272548438,-5.954168318971055,0.5516330839958069
F75S,2e-13,3758374.042884505,-5.951471837921407,0.567513238415257
F75S,2e-13,3868120.546330587,-5.948617908084007,0.5838367577541734
F75S,2e-13,3981071.70553504,-5.94559748078559,0.6006147847788181
F75S,2e-13,4097321.0981354844,-5.94240100484717,0.6178586296932758
F75S,2e-13,4216965.034285894,-5.939018400732371,0.6355797615047287
F75S,2e-13,4340102.636447512,-5.935439033805079,0.6537897980213081
F75S,2e-13,4466835.921509706,-5.93165168633654,0.6725004943655426
F75S,2e-13,4597269.885308799,-5.927644528495188,0.6917237298657266
F75S,2e-13,4731512.589614885,-5.923405088369648,0.7114714931817305
F75S,2e-13,4869675.251658713,-5.91892022075111,0.7317558655194216
F75S,2e-13,5011872.336272808,-5.914176074978428,0.7525890017656309
F75S,2e-13,5158221.650723144,-5.90915806171136,0.7739831093748091
F75S,2e-13,5308844.442309974,-5.903850818776327,0.7959504248220584
F75S,2e-13,5463865.498818635,-5.898238175960991,0.8185031874327329
F75S,2e-13,5623413.251903587,-5.892303119080334,0.8416536103779371
F75S,2e-13,5787619.883491306,-5.886027753110643,0.8654138486268134
F75S,2e-13,5956621.435290207,-5.879393264735525,0.8897959636232542
F75S,2e-13,6130557.921498313,-5.872379884180976,0.9148118844555884
F75S,2e-13,6309573.444802041,-5.8649668467433465,0.9404733652654481
F75S,2e-13,6493816.315762226,-5.857132353904761,0.966791938645352
F75S,2e-13,6683439.175686263,-5.848853534485329,0.993778864752952
F75S,2e-13,6878599.123088196,-5.840106405768873,1.0214450758756233
F75S,2e-13,7079457.843841503,-5.830865835088104,1.0498011161601786
F75S,2e-13,7286181.745132405,-5.8211055020883276,1.0788570762256708
F75S,2e-13,7498942.093324691,-5.810797861936599,1.1086225223749255
F75S,2e-13,7717915.155850261,-5.79991410986168,1.1391064201191292
F75S,2e-13,7943282.347242957,-5.788424147605807,1.1703170517301769
F75S,2e-13,8175230.379436647,-5.776296551872784,1.2022619275560635
F75S,2e-13,8413951.416452102,-5.76349854579474,1.2349476908257586
F75S,2e-13,8659643.23360081,-5.749995973519172,1.2683800157103098
F75S,2e-13,8912509.381337617,-5.735753278914148,1.3025634984107495
F75S,2e-13,9172759.353897963,-5.720733488790776,1.3375015410883613
F75S,2e-13,9440608.762859406,-5.704898201665159,1.3731962284782804
F75S,2e-13,9716279.51577124,-5.68820758270571,1.4096481970836379
F75S,2e-13,10000000.000000184,-5.670620365851788,1.4468564968973823
F75S,2e-13,10292005.271944473,-5.652093864011953,1.4848184456688602
F75S,2e-13,10592537.251773085,-5.632583988503937,1.5235294758075577
F75S,2e-13,10901844.923851479,-5.612045278615966,1.5629829741130332
F75S,2e-13,11220184.543019842,-5.590430942746908,1.6031701146177504
F75S,2e-13,11547819.846894797,-5.5676929121253345,1.64407968495667
F75S,2e-13,11885022.274370406,-5.5437819084362046,1.6856979068081448
F75S,2e-13,12232071.190499544,-5.518647526862529,1.7280082511028931
F75S,2e-13,12589254.117941909,-5.49223833561245,1.7709912488684476
F75S,2e-13,12956866.97517044,-5.464501993591705,1.8146242987587802
F75S,2e-13,13335214.321633492,-5.43538538741123,1.8588814725225213
F75S,2e-13,13724609.61007588,-5.404834789210009,1.9037333198804953
F75S,2e-13,14125375.446227811,-5.372796036524282,1.9491466745158124
F75S,2e-13,14537843.856076894,-5.339214735560901,1.9950844631276095
F75S,2e-13,14962356.560944619,-5.304036488878449,2.0415055197535548
F75S,2e-13,15399265.260595214,-5.267207148539335,2.0883644078323917
F75S,2e-13,15848931.924611438,-5.228673095660109,2.1356112527506785
F75S,2e-13,16311729.092278697,-5.188381546617947,2.1831915878683787
F75S,2e-13,16788040.181225926,-5.146280886577962,2.2310462172989567
F75S,2e-13,17278259.80507897,-5.102321030078816,2.2791110989440004
F75S,2e-13,17782794.100389574,-5.056453808315547,2.3273172515108422
F75S,2e-13,18302061.063110918,-5.008633382264346,2.375590689427987
F75S,2e-13,18836490.894898374,-4.958816680369052,2.4238523897241833
F75S,2e-13,19386526.359522454,-4.9069638587891,2.4720182950163716
F75S,2e-13,19952623.14968919,-4.853038781634022,2.5199993567723595
F75S,2e-13,20535250.264571868,-4.797009518443776,2.5677016230119962
F75S,2e-13,21134890.398366887,-4.738848854634044,2.615026374388676
F75S,2e-13,21752040.34019566,-4.678534810674414,2.6618703124174634
F75S,2e-13,22387211.385683842,-4.616051164825206,2.708125803250322
F75S,2e-13,23040929.760558918,-4.5513879734528055,2.753681179912231
F75S,2e-13,23713737.05661703,-4.484542082354046,2.7984211053216725
F75S,2e-13,24406190.680420294,-4.415517622071437,2.842226997726196
F75S,2e-13,25118864.315096308,-4.344326479159411,2.8849775192469638
F75S,2e-13,25852348.39562243,-4.270988735735835,2.9265491273998876
F75S,2e-13,26607250.597988635,-4.1955330683064975,2.9668166881802747
F75S,2e-13,27384196.34264417,-4.117997097526146,3.0056541482651435
F75S,2e-13,28183829.31264511,-4.038427680145588,3.0429352625442023
F75S,2e-13,29006811.98693213,-3.9568811346093304,3.078534371862598
F75S,2e-13,29853826.189180207,-3.8734233923255617,3.1123272245522937
F75S,2e-13,30725573.652675096,-3.7881300671765996,3.1441918339813677
F75S,2e-13,31622776.601684444,-3.701086436534804,3.1740093630134636
F75S,2e-13,32546178.34980526,-3.6123873285797243,3.201665025229266
F75S,2e-13,33496543.915783457,-3.5221369114228738,3.2270489915212934
F75S,2e-13,34474660.65731565,-3.430448381725209,3.250057290044973
F75S,2e-13,35481338.92335828,-3.3374435515001144,3.270592686624913
F75S,2e-13,36517412.72548453,-3.243252334324943,3.288565532619173
F75S,2e-13,37583740.4288452,-3.1480121333135234,3.303894566828848
F75S,2e-13,38681205.463306025,-3.051867136128756,3.316507658707163
F75S,2e-13,39810717.05535056,-2.95496752311627,3.326342480138256
F75S,2e-13,40973210.98135501,-2.8574685977161147,3.3333470945293877
F75S,2e-13,42169650.34285911,-2.759529848916837,3.337480452572491
F75S,2e-13,43401026.3644753,-2.661313958068111,3.338712786064107
F75S,2e-13,44668359.21509726,-2.56298576274092,3.33702589237235
F75S,2e-13,45972698.8530882,-2.46471119233704,3.332413304721389
F75S,2e-13,47315125.89614906,-2.366656189586485,3.324880344732847
F75S,2e-13,48696752.516587354,-2.2689856338242835,3.3144440568430396
F75S,2e-13,50118723.362728305,-2.171862280614773,3.3011330255263864
F75S,2e-13,51582216.507231675,-2.0754457328091256,3.2849870791080757
F75S,2e-13,53088444.42309998,-1.9798914567674182,3.2660568855501864
F75S,2e-13,54638654.988186605,-1.8853498569381686,3.244403447968469
F75S,2e-13,56234132.51903613,-1.7919654200910171,3.2200975088415373
F75S,2e-13,57876198.83491332,-1.6998759393731158,3.1932188737348817
F75S,2e-13,59566214.352902345,-1.609211826338705,3.1638556662795545
F75S,2e-13,61305579.21498341,-1.520095517209257,3.132103526944282
F75S,2e-13,63095734.44802071,-1.432640977839487,3.098064768853937
F75S,2e-13,64938163.15762256,-1.3469533096626558,3.0618475037967405
F75S,2e-13,66834391.75686294,-1.263128457193898,3.0235647517010475
F75S,2e-13,68785991.23088229,-1.1812530156533874,2.9833335461604857
F75S,2e-13,70794578.43841536,-1.1014041358020439,2.94127404818964
F75S,2e-13,72861817.45132439,-1.0236495214866472,2.897508679366919
F75S,2e-13,74989420.93324725,-0.948047513992271,2.8521612841941666
F75S,2e-13,77179151.55850297,-0.8746472566019501,2.805356330983029
F75S,2e-13,79432823.47242993,-0.8034889314749938,2.7572181584274524
F75S,2e-13,81752303.79436684,-0.7346040606970827,2.7078702743058876
F75S,2e-13,84139514.1645214,-0.6680158628374844,2.6574347111520673
F75S,2e-13,86596432.33600849,-0.6037396562167981,2.6060314424892415
F75S,2e-13,89125093.81337658,-0.541783300050283,2.5537778617452513
F75S,2e-13,91727593.53898005,-0.48214766497505085,2.500788325260242
F75S,2e-13,94406087.6285945,-0.4248271245948323,2.4471737590023084
F75S,2e-13,97162795.15771285,-0.3698100603572924,2.393041328411437
F75S,2e-13,100000000.0000023,-0.31707937245831447,2.3384941693185874
F75S,2e-13,102920052.71944518,-0.26661299017991136,2.2836311774578495
F75S,2e-13,105925372.51773132,-0.21838437573143116,2.2285468535977353
F75S,2e-13,109018449.23851527,-0.1723630163104154,2.1733312004517047
F75S,2e-13,112201845.43019894,-0.12851489986051343,2.118069667585936
F75S,2e-13,115478198.4689485,-0.08680297065761486,2.0628431401796936
F75S,2e-13,118850222.7437046,-0.04718756153647927,2.0077279669878
F75S,2e-13,122320711.90499601,-0.009626800218464661,1.9527960234335953
F75S,2e-13,125892541.17941967,0.025923012207857723,1.8981148051599475
F75S,2e-13,129568669.75170499,0.059507052041857654,1.8437475477983134
F75S,2e-13,133352143.21633555,0.09117165385835302,1.7897533687692566
F75S,2e-13,137246096.10075945,0.12096402190782177,1.736187426791151
F75S,2e-13,141253754.46227878,0.1489319720937065,1.6831010955682912
F75S,2e-13,145378438.56076965,0.17512370413849193,1.630542147739035
F75S,2e-13,149623565.6094469,0.19958760326102484,1.5785549456901176
F75S,2e-13,153992652.6059529,0.22237207044023963,1.5271806361412172
F75S,2e-13,158489319.24611515,0.2435253800311632,1.476457345421672
F75S,2e-13,163117290.92278776,0.26309556338694495,1.4264203729100569
F75S,2e-13,167880401.8122601,0.28113031681851935,1.3771023799670306
F75S,2e-13,172782598.05079052,0.2976769322818694,1.3285335724645717
F75S,2e-13,177827941.0038966,0.3127822487986952,1.2807418746575656
F75S,2e-13,183020610.63111004,0.32649262279716385,1.2337530930119587
F75S,2e-13,188364908.94898462,0.3388539151670951,1.1875910682353457
F75S,2e-13,193865263.59522545,0.34991149307108915,1.1422778145829806
F75S,2e-13,199526231.49689284,0.35971024422515824,1.0978336452613897
F75S,2e-13,205352502.64571965,0.3682946015214834,1.0542772833227438
F75S,2e-13,211348903.98366988,0.3757085757647113,1.0116259575349247
F75S,2e-13,217520403.40195763,0.381995794309432,0.9698954829817521
F75S,2e-13,223872113.8568395,0.3871995433972367,0.9291003263807085
F75S,2e-13,230409297.60559028,0.3913628121404067,0.8892536564476365
F75S,2e-13,237137370.56617144,0.39452833595462067,0.85036737965698
F75S,2e-13,244061906.80420414,0.3967386376018131,0.8124521622505028
F75S,2e-13,251188643.15096432,0.3980360638927014,0.7755174393433371
F75S,2e-13,258523483.95622557,0.39846281643104,0.739571412360492
F75S,2e-13,266072505.97988766,0.3980609747922873,0.7046210361000138
F75S,2e-13,273841963.42644304,0.3968725108827149,0.6706719970178322
F75S,2e-13,281838293.1264525,0.39493929335881534,0.6377286844086961
F75S,2e-13,290068119.8693227,0.39230308124956415,0.6057941563000486
F75S,2e-13,298538261.89180356,0.3890055062283149,0.5748701019871939
F75S,2e-13,307255736.52675253,0.3850880432388166,0.5449568031747017
F75S,2e-13,316227766.01684606,0.3805919694603418,0.5160530956999313
F75S,2e-13,325461783.49805427,0.3755583119287158,0.48815633380082424
F75S,2e-13,334965439.1578363,0.3700277843780143,0.4612623587975959
F75S,2e-13,344746606.5731583,0.36404071416069006,0.4353654739491823
F75S,2e-13,354813389.2335847,0.35763696036915704,0.4104584270865408
F75S,2e-13,365174127.2548472,0.3508558244862785,0.3865324024194663
F75S,2e-13,375837404.288454,0.3437359550868978,0.36357702268482195
F75S,2e-13,386812054.6330623,0.33631524831277126,0.34158036255029844
F75S,2e-13,398107170.5535077,0.32863074585588603,0.32052897389317037
F75S,2e-13,409732109.81355226,0.32071853234788705,0.3004079232980379
F75S,2e-13,421696503.42859334,0.3126136340051732,0.28120084181102634
F75S,2e-13,434010263.64475524,0.3043499203511114,0.2628899867013355
F75S,2e-13,446683592.15097487,0.29596001077815653,0.24545631470353335
F75S,2e-13,459726988.5308843,0.2874751875503257,0.22887956595891615
F75S,2e-13,473151258.961493,0.27892531672364224,0.21313835764550426
F75S,2e-13,486967525.16587603,0.27033877823606073,0.1982102860939147
F75S,2e-13,501187233.6272856,0.2617424062126205,0.18407203603122763
F75S,2e-13,515822165.0723194,0.2531614403014837,0.17069949547869429
F75S,2e-13,530884444.2310025,0.24461948859874366,0.15806787475934225
F75S,2e-13,546386549.8818688,0.23613850248172424,0.1461518280402822
F75S,2e-13,562341325.1903641,0.22773876343341506,0.13492557584270104
F75S,2e-13,578761988.3491361,0.21943888170564624,0.12436302700140293
F75S,2e-13,595662143.5290264,0.21125580646148007,0.11443789863540907
F75S,2e-13,613055792.1498371,0.20320484685432574,0.10512383279742063
F75S,2e-13,630957344.4802102,0.19529970333864644,0.09639450860077459
F75S,2e-13,649381631.5762287,0.18755250836887627,0.08822374877349018
F75S,2e-13,668343917.5686326,0.17997387554215083,0.08058561974843524
F75S,2e-13,687859912.3088262,0.1725729561779492,0.07345452455687969
F75S,2e-13,707945784.3841571,0.16535750225922272,0.06680528797289904
F75S,2e-13,728618174.5132475,0.1583339346584292,0.06061323350973481
F75S,2e-13,749894209.3324763,0.15150741557191438,0.05485425202757688
F75S,2e-13,771791515.5850335,0.14488192410601253,0.04950486186345013
F75S,2e-13,794328234.7243032,0.13846033401206514,0.04454226052035351
F75S,2e-13,817523037.9436724,0.13224449262217336,0.03994436807467257
F75S,2e-13,841395141.6452183,0.12623530010834377,0.035689862564612464
F75S,2e-13,865964323.3600892,0.12043278826956831,0.03175820770748411
F75S,2e-13,891250938.1337701,0.11483619813823208,0.028129673362424792
F75S,2e-13,917275935.389805,0.10944405578341235,0.02478534921196152
F75S,2e-13,944060876.2859496,0.10425424577652717,0.021707152177610482
F75S,2e-13,971627951.5771332,0.09926408187860551,0.018877828103102588
F75S,2e-13,1000000000.0000279,0.09447037458527159,0.016280948261317187
F75S,8e-12,1000.0,-5.9999957172968,0.00511977754568119
F75S,8e-12,1029.2005271944283,-5.999995459321094,0.005269277523346123
F75S,8e-12,1059.2537251772892,-5.999995186052166,0.005423142958815167
F75S,8e-12,1090.1844923851281,-5.999994896599405,0.005581501323914512
F75S,8e-12,1122.018454301964,-5.999994589990544,0.00574448381256189
F75S,8e-12,1154.781984689459,-5.9999942652154425,0.00591222544941733
F75S,8e-12,1188.5022274370194,-5.999993921193661,0.0060848652017400804
F75S,8e-12,1223.2071190499325,-5.99999355678924,0.006262546094487963
F75S,8e-12,1258.9254117941682,-5.999993170790339,0.006445415328793251
F75S,8e-12,1295.6866975170205,-5.999992761921401,0.006633624403879765
F75S,8e-12,1333.5214321633252,-5.999992328827265,0.00682732924255244
F75S,8e-12,1372.4609610075634,-5.999991870067824,0.007026690320343902
F75S,8e-12,1412.5375446227558,-5.999991384130544,0.0072318727984191904
F75S,8e-12,1453.7843856076636,-5.99999086940003,0.007443046660383625
F75S,8e-12,1496.2356560944354,-5.999990324162122,0.007660386853062997
F75S,8e-12,1539.926526059494,-5.9999897466206775,0.00788407343138259
F75S,8e-12,1584.8931924611159,-5.999989134856573,0.008114291707509644
F75S,8e-12,1631.1729092278408,-5.999988486845124,0.008351232404310432
F75S,8e-12,1678.804018122563,-5.999987800434914,0.008595091813309173
F75S,8e-12,1727.8259805078665,-5.999987073355716,0.008846071957235413
F75S,8e-12,1778.279410038926,-5.999986303194788,0.009104380757335016
F75S,8e-12,1830.2061063110596,-5.999985487394704,0.009370232205546763
F75S,8e-12,1883.6490894898043,-5.999984623255602,0.009643846541696581
F75S,8e-12,1938.6526359522113,-5.999983707917429,0.009925450435874866
F75S,8e-12,1995.2623149688839,-5.999982738343867,0.010215277176132078
F75S,8e-12,2053.5250264571505,-5.999981711314948,0.010513566861641007
F75S,8e-12,2113.4890398366515,-5.999980623433041,0.01082056660147913
F75S,8e-12,2175.2040340195276,-5.999979471091107,0.011136530719239184
F75S,8e-12,2238.721138568345,-5.9999782504636086,0.011461720963586074
F75S,8e-12,2304.092976055851,-5.9999769575173385,0.011796406724932082
F75S,8e-12,2371.373705661661,-5.999975587959581,0.012140865258486785
F75S,8e-12,2440.6190680419863,-5.999974137249339,0.012495381913748362
F75S,8e-12,2511.8864315095866,-5.999972600576829,0.01286025037071272
F75S,8e-12,2585.2348395621975,-5.999970972854552,0.013235772882952971
F75S,8e-12,2660.725059798817,-5.999969248685742,0.013622260527805467
F75S,8e-12,2738.4196342643686,-5.999967422350954,0.0140200334638247
F75S,8e-12,2818.3829312644616,-5.999965487807719,0.01442942119572127
F75S,8e-12,2900.681198693162,-5.999963438625237,0.014850762847090571
F75S,8e-12,2985.3826189179686,-5.999961268025789,0.01528440744095709
F75S,8e-12,3072.557365267456,-5.999958968816838,0.015730714188615318
F75S,8e-12,3162.277660168389,-5.999956533370744,0.01619005278682304
F75S,8e-12,3254.617834980469,-5.999953953617872,0.016662803723624345
F75S,8e-12,3349.6543915782872,-5.999951221008793,0.017149358593110505
F75S,8e-12,3447.466065731505,-5.99994832648392,0.01765012041932803
F75S,8e-12,3548.133892335766,-5.999945260450041,0.018165503989597265
F75S,8e-12,3651.741272548389,-5.999942012746077,0.018695936197537046
F75S,8e-12,3758.3740428844544,-5.999938572607219,0.019241856396063572
F75S,8e-12,3868.120546330535,-5.999934928629177,0.019803716760647586
F75S,8e-12,3981.0717055349864,-5.999931068743912,0.020381982663105654
F75S,8e-12,4097.32109813543,-5.999926980145563,0.020977133056329596
F75S,8e-12,4216.965034285838,-5.999922649291756,0.02158966087006097
F75S,8e-12,4340.102636447455,-5.999918061824383,0.02222007341828771
F75S,8e-12,4466.835921509648,-5.999913202539794,0.022868892818377035
F75S,8e-12,4597.2698853087395,-5.999908055329902,0.023536656422414967
F75S,8e-12,4731.512589614823,-5.999902603139332,0.024223917261020994
F75S,8e-12,4869.67525165865,-5.999896827901064,0.02493124450006425
F75S,8e-12,5011.872336272742,-5.999890710471375,0.025659223910611643
F75S,8e-12,5158.221650723077,-5.999884230570123,0.026408458352470885
F75S,8e-12,5308.8444423099045,-5.999877366725094,0.027179568271715186
F75S,8e-12,5463.865498818564,-5.999870096192476,0.0279731922126466
F75S,8e-12,5623.413251903514,-5.999862394871396,0.02878998734457314
F75S,8e-12,5787.61988349123,-5.999854237237729,0.02963063000375873
F75S,8e-12,5956.62143529013,-5.999845596264015,0.030495816251046845
F75S,8e-12,6130.557921498234,-5.9998364432997375,0.03138626244566961
F75S,8e-12,6309.57344480196,-5.999826748026313,0.032302705835410686
F75S,8e-12,6493.816315762142,-5.999816478298553,0.033245905164056504
F75S,8e-12,6683.439175686176,-5.999805600095746,0.03421664129604482
F75S,8e-12,6878.599123088107,-5.999794077355145,0.03521571785939018
F75S,8e-12,7079.457843841412,-5.99978187190354,0.03624396190680998
F75S,8e-12,7286.181745132311,-5.9997689432787435,0.03730222459613902
F75S,8e-12,7498.942093324594,-5.999755248656481,0.038391381889942226
F75S,8e-12,7717.915155850161,-5.999740742635424,0.039512335275593016
F75S,8e-12,7943.282347242854,-5.999725377158627,0.04066601250552945
F75S,8e-12,8175.23037943654,-5.999709101306738,0.04185336835906327
F75S,8e-12,8413.951416451991,-5.999691861148895,0.04307538542574153
F75S,8e-12,8659.643233600696,-5.999673599551118,0.04433307491117295
F75S,8e-12,8912.5093813375,-5.99965425600414,0.045627477465710886
F75S,8e-12,9172.759353897844,-5.999633766418517,0.04695966403678985
F75S,8e-12,9440.608762859283,-5.99961206290018,0.048330736745509986
F75S,8e-12,9716.279515771113,-5.999589073541027,0.0497418297879771
F75S,8e-12,10000.000000000055,-5.999564722164539,0.05119411036228646
F75S,8e-12,10292.00527194434,-5.99953892809693,0.052688779621539006
F75S,8e-12,10592.537251772948,-5.999511605869396,0.05422707365396131
F75S,8e-12,10901.844923851339,-5.999482664974681,0.05581026449030649
F75S,8e-12,11220.184543019699,-5.9994520095225035,0.057439661139911745
F75S,8e-12,11547.819846894648,-5.999419537962387,0.05911661065539478
F75S,8e-12,11885.022274370254,-5.999385142727552,0.06084249922736914
F75S,8e-12,12232.071190499388,-5.999348709875774,0.06261875330958769
F75S,8e-12,12589.254117941748,-5.999310118720545,0.06444684077528687
F75S,8e-12,12956.866975170273,-5.999269241435849,0.06632827210557503
F75S,8e-12,13335.21432163332,-5.999225942617214,0.0682646016107304
F75S,8e-12,13724.609610075704,-5.999180078871362,0.07025742868480311
F75S,8e-12,14125.37544622763,-5.999131498285513,0.07230839909512084
F75S,8e-12,14537.843856076708,-5.999080039975926,0.07441920630638718
F75S,8e-12,14962.356560944427,-5.999025533527283,0.07659159284122098
F75S,8e-12,15399.265260595015,-5.998967798448865,0.07882735167722178
F75S,8e-12,15848.931924611234,-5.998906643557288,0.08112832768189676
F75S,8e-12,16311.729092278485,-5.998841866369602,0.08349641908573141
F75S,8e-12,16788.040181225708,-5.998773252405801,0.08593357899484635
F75S,8e-12,17278.259805078742,-5.998700574522008,0.08844181694322767
F75S,8e-12,17782.79410038934,-5.998623592111784,0.09102320048642377
F75S,8e-12,18302.061063110676,-5.998542050353574,0.09367985683624602
F75S,8e-12,18836.490894898125,-5.998455679357505,0.09641397453825305
F75S,8e-12,19386.5263595222,-5.9983641932550205,0.0992278051924841
F75S,8e-12,19952.623149688927,-5.998267289298516,0.10212366521760843
F75S,8e-12,20535.250264571598,-5.998164646821957,0.10510393766035776
F75S,8e-12,21134.89039836661,-5.998055926207959,0.10817107404974996
F75S,8e-12,21752.040340195374,-5.99794076779066,0.11132759629725175
F75S,8e-12,22387.21138568355,-5.99781879060095,0.11457609864433237
F75S,8e-12,23040.929760558614,-5.997689591211227,0.11791924965562049
F75S,8e-12,23713.737056616716,-5.9975527423181525,0.12135979426139598
F75S,8e-12,24406.19068041997,-5.9974077914132575,0.1249005558466069
F75S,8e-12,25118.864315095976,-5.997254259236325,0.1285444383896081
F75S,8e-12,25852.348395622088,-5.997091638248321,0.13229442864857532
F75S,8e-12,26607.250597988284,-5.996919390950207,0.13615359839744035
F75S,8e-12,27384.19634264381,-5.996736948110614,0.1401251067107928
F75S,8e-12,28183.829312644742,-5.996543706920873,0.14421220229742507
F75S,8e-12,29006.81198693175,-5.996339029002913,0.14841822588312997
F75S,8e-12,29853.826189179817,-5.996122238347449,0.15274661264149858
F75S,8e-12,30725.573652674695,-5.995892619067552,0.15720089467353332
F75S,8e-12,31622.77660168403,-5.995649413108893,0.16178470353364066
F75S,8e-12,32546.17834980483,-5.995391817729983,0.16650177280337564
F75S,8e-12,33496.54391578302,-5.995118982923995,0.1713559407096199
F75S,8e-12,34474.6606573152,-5.994830008630505,0.17635115278772037
F75S,8e-12,35481.33892335782,-5.994523941808437,0.18149146458698884
F75S,8e-12,36517.41272548406,-5.994199773356097,0.18678104441670784
F75S,8e-12,37583.740428844714,-5.993856434817937,0.19222417613117748
F75S,8e-12,38681.20546330552,-5.993492794936692,0.19782526195024222
F75S,8e-12,39810.71705535004,-5.99310765599312,0.20358882531299893
F75S,8e-12,40973.210981354474,-5.9926997499271755,0.20951951376124683
F75S,8e-12,42169.650342858564,-5.992267734259224,0.21562210184828706
F75S,8e-12,43401.02636447473,-5.991810187743738,0.22190149406957815
F75S,8e-12,44668.35921509667,-5.991325605832479,0.228362727808719
F75S,8e-12,45972.69885308759,-5.990812395821964,0.23501097629504555
F75S,8e-12,47315.125896148435,-5.990268871756771,0.24185155156506535
F75S,8e-12,48696.75251658671,-5.9896932490510295,0.2488899074209931
F75S,8e-12,50118.723362727644,-5.989083638781893,0.2561316423790922
F75S,8e-12,51582.216507230994,-5.988438041690655,0.2635825025980203
F75S,8e-12,53088.44442309928,-5.987754341827221,0.2712483847782959
F75S,8e-12,54638.65498818588,-5.987030299857391,0.2791353390212845
F75S,8e-12,56234.13251903538,-5.986263545997975,0.28724957163597437
F75S,8e-12,57876.19883491255,-5.985451572550013,0.2955974478804799
F75S,8e-12,59566.21435290155,-5.984591726021325,0.3041854946233704
F75S,8e-12,61305.579214982594,-5.983681198851542,0.313020402907771
F75S,8e-12,63095.734448019866,-5.982717020650085,0.3221090304020024
F75S,8e-12,64938.16315762169,-5.981696048957628,0.33145840371646706
F75S,8e-12,66834.39175686204,-5.980614959563667,0.3410757205637521
F75S,8e-12,68785.99123088135,-5.979470236246254,0.3509683517411698
F75S,8e-12,70794.5784384144,-5.978258160000728,0.36114384290755164
F75S,8e-12,72861.81745132341,-5.976974797681274,0.3716099161273533
F75S,8e-12,74989.42093324625,-5.975615990113651,0.3823744711487077
F75S,8e-12,77179.15155850194,-5.974177339474207,0.3934455863868591
F75S,8e-12,79432.82347242888,-5.9726541961379525,0.4048315195695012
F75S,8e-12,81752.30379436575,-5.971041644796395,0.41654070800887083
F75S,8e-12,84139.5141645203,-5.9693344899025425,0.42858176845447316
F75S,8e-12,86596.43233600735,-5.967527240384114,0.4409634964798814
F75S,8e-12,89125.0938133754,-5.9656140935892035,0.4536948653524167
F75S,8e-12,91727.59353897884,-5.963588918527952,0.46678502432658264
F75S,8e-12,94406.08762859325,-5.96144523820641,0.48024329630679885
F75S,8e-12,97162.79515771156,-5.959176211227463,0.49407917480678737
F75S,8e-12,100000.00000000097,-5.956774612493108,0.5083023201395815
F75S,8e-12,102920.05271944383,-5.95423281309375,0.5229225547574423
F75S,8e-12,105925.37251772993,-5.951542759191444,0.5379498576656492
F75S,8e-12,109018.44923851384,-5.948695950126514,0.5533943578113778
F75S,8e-12,112201.84543019746,-5.945683415540369,0.5692663263591029
F75S,8e-12,115478.19846894697,-5.942495691538795,0.5855761677482854
F75S,8e-12,118850.22274370304,-5.939122795947339,0.6023344094202446
F75S,8e-12,122320.71190499439,-5.935554202651527,0.6195516900957077
F75S,8e-12,125892.541179418,-5.9317788148980615,0.637238746482104
F75S,8e-12,129568.66975170327,-5.927784937773713,0.6554063982660201
F75S,8e-12,133352.1432163338,-5.923560249681274,0.6740655312556287
F75S,8e-12,137246.09610075763,-5.9190917729629255,0.6932270785141699
F75S,8e-12,141253.7544622769,-5.914365843669335,0.7129019993234528
F75S,8e-12,145378.4385607677,-5.9093680805006965,0.7331012558063432
F75S,8e-12,149623.56560944492,-5.904083352987692,0.7538357870261073
F75S,8e-12,153992.65260595083,-5.898495749044561,0.7751164803681165
F75S,8e-12,158489.31924611304,-5.892588541843772,0.7969541400105824
F75S,8e-12,163117.29092278559,-5.886344156266546,0.8193594522665146
F75S,8e-12,167880.40181225786,-5.879744134999626,0.8423429475809059
F75S,8e-12,172782.59805078822,-5.872769104347405,0.8659149589608266
F75S,8e-12,177827.94100389423,-5.865398740102047,0.890085576594284
F75S,8e-12,183020.61063110761,-5.857611733483617,0.9148645984279452
F75S,8e-12,188364.90894898213,-5.849385757516014,0.9402614764501405
F75S,8e-12,193865.26359522287,-5.840697434044213,0.9662852584333536
F75S,8e-12,199526.23149689016,-5.83152230166801,0.9929445248874269
F75S,8e-12,205352.5026457169,-5.821834784988737,1.0202473209707035
F75S,8e-12,211348.90398366703,-5.81160816547459,1.0482010831187765
F75S,8e-12,217520.4034019547,-5.80081455438642,1.0768125601525997
F75S,8e-12,223872.11385683648,-5.789424868321482,1.1060877286347504
F75S,8e-12,230409.29760558717,-5.77740880766248,1.1360317022802993
F75S,8e-12,237137.37056616822,-5.76473483879751,1.1666486352160894
F75S,8e-12,244061.90680420081,-5.75137018048048,1.1979416189466257
F75S,8e-12,251188.64315096088,-5.73728079513575,1.2299125728950742
F75S,8e-12,258523.48395622204,-5.72243138588005,1.2625621284364241
F75S,8e-12,266072.505979884,-5.706785399974775,1.2958895063997549
F75S,8e-12,273841.96342643927,-5.690305039595082,1.32989238807014
F75S,8e-12,281838.29312644864,-5.672951280879508,1.3645667797911893
