candidate,frequency_hz,output_psd_v2_per_hz,input_psd_v2_per_hz
R75,127717.37975811675,1.8812544381377277e-15,5.2258411544391495e-17
R75,129568.66975170444,1.8728171611121117e-15,5.2024075210152673e-17
R75,131446.79457894477,1.8645003882746205e-15,5.1793088229634404e-17
R75,133352.14321633498,1.856302396527576e-15,5.1565400454185497e-17
R75,135285.11027866765,1.8482214873558424e-15,5.134096709373924e-17
R75,137246.09610075885,1.840255986474523e-15,5.1119739241597196e-17
R75,139235.5068203611,1.832404243481667e-15,5.090167356403495e-17
R75,141253.75446227816,1.8246646315156123e-15,5.0686722351570905e-17
R75,143301.25702369906,1.8170355469185717e-15,5.0474843695224235e-17
R75,145378.43856076902,1.8095154089022656e-15,5.0265991038798216e-17
R75,147485.72927641534,1.802102659221022e-15,5.006012386791638e-17
R75,149623.56560944626,1.7947957618481235e-15,4.9857196736357977e-17
R75,151792.39032494137,1.7875932026570817e-15,4.965717049563796e-17
R75,153992.6526059522,1.7804934891073345e-15,4.946000076687481e-17
R75,156224.80814653207,1.7734951499344695e-15,4.9265649740176216e-17
R75,158489.31924611444,1.7665967348448139e-15,4.90740740619474e-17
R75,160786.6549052592,1.7597968142125986e-15,4.888523723502715e-17
R75,163117.290922787,1.7530939787900356e-15,4.86990968896155e-17
R75,165481.70999432137,1.7464868394043393e-15,4.8515617816643896e-17
R75,167880.4018122593,1.7399740266761103e-15,4.833475858909623e-17
R75,170313.86316719104,1.7335541907332018e-15,4.815648526318817e-17
R75,172782.59805078973,1.7272260009303185e-15,4.798075731396871e-17
R75,175287.11776019275,1.7209881455725356e-15,4.7807542041204795e-17
R75,177827.9410038958,1.714839331641729e-15,4.7636799781781265e-17
R75,180405.5940091822,1.7087782845320888e-15,4.7468499058704695e-17
R75,183020.61063110924,1.7028037477788376e-15,4.730260103094616e-17
R75,185673.5324630743,1.6969144828012926e-15,4.713907542593499e-17
R75,188364.90894898382,1.6911092686442803e-15,4.6977884184987536e-17
R75,191095.2974970479,1.6853869017242497e-15,4.6818998222584816e-17
R75,193865.26359522465,1.6797461955786737e-15,4.666238022294649e-17
R75,196675.3809283378,1.6741859806201863e-15,4.6508002271630585e-17
R75,199526.231496892,1.6687051038921537e-15,4.635582775651169e-17
R75,202418.40573761027,1.6633024288290166e-15,4.620582991970627e-17
R75,205352.50264571878,1.6579768350199964e-15,4.6057972813518874e-17
R75,208329.12989900415,1.652727217975138e-15,4.5912230823613866e-17
R75,211348.90398366898,1.6475524888974676e-15,4.576856862755254e-17
R75,214412.4503220116,1.6424515744529962e-15,4.56269617429404e-17
R75,217520.40340195672,1.6374234165492361e-15,4.5487375433388076e-17
R75,220673.4069084635,1.6324669721125885e-15,4.534978633849244e-17
R75,223872.11385683858,1.6275812128772365e-15,4.521416026859107e-17
R75,227117.18672798126,1.6227651251607164e-15,4.50804749765992e-17
R75,230409.29760558935,1.6180177096609253e-15,4.4948696780127565e-17
R75,233749.12831535374,1.613337981242631e-15,4.4818804538649934e-17
R75,237137.3705661705,1.6087249687350274e-15,4.469076503723358e-17
R75,240574.72609340012,1.6041777147268703e-15,4.4564558236542974e-17
R75,244061.90680420317,1.5996952753667852e-15,4.444015134903853e-17
R75,247599.6349249826,1.5952767201689858e-15,4.4317525432820313e-17
R75,251188.64315096333,1.5909211318140338e-15,4.4196648087429244e-17
R75,254829.67479794007,1.586627605958765e-15,4.40775014663761e-17
R75,258523.48395622458,1.582395251051624e-15,4.3960053515324906e-17
R75,262270.8356468246,1.578223188139468e-15,4.384428748273568e-17
R75,266072.5059798866,1.5741105506862088e-15,4.3730171619039625e-17
R75,269929.2823154351,1.5700564843918357e-15,4.36176902692851e-17
R75,273841.963426442,1.5660601470133821e-15,4.350681194648279e-17
R75,277811.35966425954,1.562120708186638e-15,4.33975220954336e-17
R75,281838.2931264515,1.5582373492561534e-15,4.3289789449024246e-17
R75,285923.5978270569,1.5544092630977642e-15,4.318360055687697e-17
R75,290068.1198693217,1.5506356539525953e-15,4.3078924328152803e-17
R75,294272.71762093465,1.5469157372594951e-15,4.2975748424530627e-17
R75,298538.26189180254,1.5432487394872517e-15,4.287404188680787e-17
R75,302865.6361144031,1.5396338979803021e-15,4.277379349762042e-17
R75,307255.7365267515,1.5360704607857043e-15,4.267497238418745e-17
R75,311709.4723580195,1.5325576865042321e-15,4.2577568461247487e-17
R75,316227.76601684495,1.5290948441282052e-15,4.248155089566096e-17
R75,320811.55328237073,1.5256812128946322e-15,4.238691074753665e-17
R75,325461.78349805315,1.522316082122666e-15,4.229361717568971e-17
R75,330179.4197682794,1.5189987510739608e-15,4.2201662401038986e-17
R75,334965.4391578352,1.5157285287955407e-15,4.211101552527146e-17
R75,339820.8328942636,1.5125047339788095e-15,4.202166994793917e-17
R75,344746.6065731572,1.5093266948142945e-15,4.1933594663003075e-17
R75,349743.7803664258,1.5061937488452984e-15,4.184678426885273e-17
R75,354813.3892335835,1.5031052428372431e-15,4.1761207599654953e-17
R75,359956.4831360978,1.5000605326251418e-15,4.167686047526784e-17
R75,365174.12725484604,1.4970589829857428e-15,4.1593711516199866e-17
R75,370467.4022107242,1.4940999674996253e-15,4.1511757789450476e-17
R75,375837.4042884528,1.4911828684150348e-15,4.1430967646010974e-17
R75,381285.24566362763,1.4883070765253005e-15,4.13513394278656e-17
R75,386812.0546330611,1.4854719910248515e-15,4.127284115923397e-17
R75,392418.97584846267,1.4826770193879252e-15,4.1195472488023e-17
R75,398107.17055350647,1.4799215772451704e-15,4.111920105178195e-17
R75,403877.8168243354,1.477205088248663e-15,4.104402783819607e-17
R75,409732.109813551,1.474526983957301e-15,4.096992003618372e-17
R75,415671.2619977407,1.4718867037071198e-15,4.089688001041674e-17
R75,421696.5034285921,1.4692836944910283e-15,4.082487443650409e-17
R75,427809.0819876481,1.4667174108478221e-15,4.075390709644038e-17
R75,434010.2636447541,1.4641873147319217e-15,4.0683944085674664e-17
R75,440301.3327202518,1.4616928754028024e-15,4.0614990647169355e-17
R75,446683.5921509737,1.4592335693098003e-15,4.0547012226191855e-17
R75,453158.3637600925,1.4568088799754874e-15,4.048001557410559e-17
R75,459726.9885308831,1.454418297887871e-15,4.041396541315427e-17
R75,466390.82688445173,1.452061320379052e-15,4.034887005421024e-17
R75,473151.25896149175,1.4497374515292215e-15,4.02846934203579e-17
R75,480009.68490812305,1.447446202042634e-15,4.022144543716785e-17
R75,486967.5251658748,1.4451870891488288e-15,4.0159089148898376e-17
R75,494026.2207658717,1.4429596364943072e-15,4.0097636155277004e-17
R75,501187.2336272844,1.4407633740370966e-15,4.003704853861612e-17
R75,508452.0468601062,1.43859783793826e-15,3.997733963631987e-17
R75,515822.1650723182,1.4364625704664434e-15,3.991847048171765e-17
R75,523299.11468150746,1.4343571198842678e-15,3.986045621832615e-17
R75,530884.4442310013,1.432281040360768e-15,3.9803256739156685e-17
R75,538579.7247105851,1.4302338918570224e-15,3.974688906709493e-17
R75,546386.5498818677,1.4282152400388575e-15,3.9691311859136644e-17
R75,554306.5366083643,1.4262246561701948e-15,3.963654409583956e-17
R75,562341.3251903631,1.424261717021022e-15,3.958254309795085e-17
R75,570492.5797046463,1.4223260047638654e-15,3.952932988749115e-17
R75,578761.9883491352,1.420417106886414e-15,3.9476860343445264e-17
R75,587151.2637925313,1.4185346160903783e-15,3.9425157618745054e-17
R75,595662.1435290255,1.4166781302025581e-15,3.937417604007076e-17
R75,604296.390238148,1.4148472520738644e-15,3.9323940986627825e-17
R75,613055.7921498362,1.413041589497464e-15,3.927440511647989e-17
R75,621942.1634147919,1.411260755105316e-15,3.922559613693778e-17
R75,630957.3444802093,1.4095043662856415e-15,3.917746491503321e-17
R75,640103.2024709472,1.4077720450914116e-15,3.9130041594654395e-17
R75,649381.631576228,1.4060634181432695e-15,3.9083275123209923e-17
R75,658794.5534419408,1.4043781165514406e-15,3.903719819666568e-17
R75,668343.9175686318,1.4027157758161691e-15,3.899175770735348e-17
R75,678031.7017152634,1.4010760357497344e-15,3.894698902610375e-17
R75,687859.9123088254,1.399458540382073e-15,3.890283684774746e-17
R75,697830.5848598845,1.3978629378769793e-15,3.885933934861016e-17
R75,707945.7843841563,1.3962888804416081e-15,3.881643887580892e-17
R75,718207.6058301893,1.3947360242457336e-15,3.877417655033594e-17
R75,728618.1745132467,1.3932040293343748e-15,3.8732492213339975e-17
R75,739179.646555479,1.3916925595400709e-15,3.869143007801966e-17
R75,749894.2093324756,1.3902012824014278e-15,3.865092731285695e-17
R75,760764.0819262902,1.3887298690747683e-15,3.861103138029789e-17
R75,771791.5155850328,1.3872779942551943e-15,3.857167660027047e-17
R75,782978.7941891231,1.385845336086673e-15,3.853291385109825e-17
R75,794328.2347243025,1.384431576083268e-15,3.8494674418741025e-17
R75,805842.1877615032,1.383036399042727e-15,3.8457012774335355e-17
R75,817523.0379436717,1.3816594929646684e-15,3.841985697432573e-17
R75,829373.2044796505,1.3803005489673062e-15,3.838326527039105e-17
R75,841395.1416452174,1.3789592612016915e-15,3.8347162283109223e-17
R75,853591.3392913886,1.377635326774883e-15,3.831161024394498e-17
R75,865964.3233600885,1.3763284456598477e-15,3.8276530119912656e-17
R75,878516.6564072954,1.3750383206171541e-15,3.824198833351186e-17
R75,891250.9381337696,1.3737646571144253e-15,3.820790196844324e-17
R75,904169.8059234748,1.3725071632370308e-15,3.8174341862170386e-17
R75,917275.9353898044,1.3712655496087801e-15,3.814122097251516e-17
R75,930572.0409297242,1.3700395293066762e-15,3.810861478967769e-17
R75,944060.876285949,1.368828817787616e-15,3.80764318894866e-17
R75,957745.2351172672,1.3676331327878943e-15,3.8044752666429466e-17
R75,971627.9515771327,1.3664521942548494e-15,3.8013481043919495e-17
R75,985711.9009006431,1.365285724256787e-15,3.798270258779622e-17
R75,1000000.0000000274,1.3641334468959957e-15,3.795231628345038e-17
F75S,1000.0,1.3215335924853961e-12,3.6709266011246104e-14
F75S,1014.4952080687361,1.3028071474380271e-12,3.618908700083553e-14
F75S,1029.2005271944283,1.2843482676837419e-12,3.5676340359236795e-14
F75S,1044.1190029805646,1.266153130227006e-12,3.517091989285637e-14
F75S,1059.2537251772892,1.2482179666926127e-12,3.467272092387539e-14
F75S,1074.6078283213178,1.2305390625439524e-12,3.4181640271479766e-14
F75S,1090.1844923851281,1.2131127563256705e-12,3.369757622781433e-14
F75S,1105.98694343556,1.19593543888758e-12,3.322042853946731e-14
F75S,1122.018454301964,1.1790035526591164e-12,3.2750098384270695e-14
F75S,1138.2823452540329,1.1623135908893996e-12,3.2286488353239514e-14
F75S,1154.781984689459,1.1458620969396136e-12,3.1829502427864053e-14
F75S,1171.520789831561,1.1296456635571347e-12,3.1379045963066355e-14
F75S,1188.5022274370194,1.1136609321793625e-12,3.093502566460781e-14
F75S,1205.7298145138755,1.0979045922166172e-12,3.049734957248436e-14
F75S,1223.2071190499328,1.08237338039346e-12,3.006592703933142e-14
F75S,1240.9377607517208,1.067064080055355e-12,2.9640668714499614e-14
F75S,1258.9254117941684,1.0519735205116714e-12,2.922148652237845e-14
F75S,1277.1737975811443,1.0370985763687629e-12,2.880829364735723e-14
F75S,1295.686697517021,1.0224361668941606e-12,2.8401004512649268e-14
F75S,1314.4679457894238,1.0079832553721026e-12,2.7999534765950585e-14
F75S,1333.5214321633257,9.937368484711319e-13,2.7603801258247672e-14
F75S,1352.851102786652,9.796939956362003e-13,2.7213722030618308e-14
F75S,1372.4609610075638,9.658517884666672e-13,2.682921629320927e-14
F75S,1392.3550682035861,9.522073601153162e-13,2.6450204412332346e-14
F75S,1412.5375446227565,9.387578846992776e-13,2.6076607890278097e-14
F75S,1433.012570236965,9.25500576711237e-13,2.5708349352827887e-14
F75S,1453.7843856076643,9.124326904448116e-13,2.5345352529368636e-14
F75S,1474.8572927641271,8.995515194236336e-13,2.498754224103609e-14
F75S,1496.235656094436,8.868543958408929e-13,2.4634844381042862e-14
F75S,1517.923903249387,8.743386900068791e-13,2.4287185903491573e-14
F75S,1539.926526059495,8.620018098105796e-13,2.3944494804252044e-14
F75S,1562.2480814652934,8.498412001702854e-13,2.3606700109901836e-14
F75S,1584.8931924611168,8.37854342513907e-13,2.3273731859027753e-14
F75S,1607.866549052564,8.260387542581903e-13,2.2945521092128605e-14
F75S,1631.1729092278417,8.143919882914114e-13,2.26219998327244e-14
F75S,1654.817099943185,8.029116324569639e-13,2.230310107757502e-14
F75S,1678.804018122564,7.91595309073359e-13,2.1988758778854305e-14
F75S,1703.1386316718808,7.804406744308417e-13,2.1678907834726487e-14
F75S,1727.8259805078674,7.694454183023756e-13,2.1373484070994852e-14
F75S,1752.871177601897,7.586072634709262e-13,2.1072424232819764e-14
F75S,1778.2794100389272,7.479239652577511e-13,2.077566596681556e-14
F75S,1804.0559400917907,7.373933110565473e-13,2.048314781294584e-14
F75S,1830.2061063110607,7.27013119875199e-13,2.0194809186836034e-14
F75S,1856.735324630711,7.167812418823387e-13,1.9910590372249923e-14
F75S,1883.6490894898054,7.066955579647496e-13,1.963043250361836e-14
F75S,1910.9529749704457,6.967539792867475e-13,1.9354277559060736e-14
F75S,1938.6526359522127,6.869544468567774e-13,1.9082068343022725e-14
F75S,1966.7538092833438,6.772949311035219e-13,1.8813748479855046e-14
F75S,1995.2623149688852,6.67773431455471e-13,1.854926239678415e-14
F75S,2024.1840573760674,6.583879759273101e-13,1.8288555317884374e-14
F75S,2053.525026457152,6.491366207044221e-13,1.8031573246847518e-14
F75S,2083.291298990005,6.400174497467778e-13,1.7778262961751616e-14
F75S,2113.489039836653,6.310285743935354e-13,1.752857199837141e-14
F75S,2144.1245032200786,6.221681329702288e-13,1.7282448645028784e-14
F75S,2175.2040340195294,6.134342903958371e-13,1.7039841925735646e-14
F75S,2206.7340690845967,6.048252378161238e-13,1.6800701596076472e-14
F75S,2238.7211385683468,5.963391922193087e-13,1.6564978126396748e-14
F75S,2271.171867279773,5.879743960676878e-13,1.633262269777895e-14
F75S,2304.0929760558533,5.79729116937207e-13,1.6103587185744053e-14
F75S,2337.4912831534966,5.716016471578644e-13,1.587782415665389e-14
F75S,2371.3737056616637,5.635903034566338e-13,1.5655286851269278e-14
F75S,2405.7472609339593,5.556934266116557e-13,1.5435929181764347e-14
F75S,2440.619068041989,5.479093811111854e-13,1.5219705715571565e-14
F75S,2475.9963492497827,5.402365548069671e-13,1.500657167250932e-14
F75S,2511.8864315095893,5.326733585889142e-13,1.479648290890044e-14
F75S,2548.296747979356,5.25218226052629e-13,1.4589395915297767e-14
F75S,2585.2348395622007,5.178696131706736e-13,1.4385267800247026e-14
F75S,2622.7083564682007,5.106259979809523e-13,1.4184056288846751e-14
F75S,2660.7250597988204,5.034858802658439e-13,1.3985719706544552e-14
F75S,2699.2928231543046,4.96447781242201e-13,1.3790216977913511e-14
F75S,2738.4196342643727,4.895102432574626e-13,1.3597507610703942e-14
F75S,2778.1135966425472,4.826718294848109e-13,1.3407551695003949e-14
F75S,2818.382931264466,4.759311236273736e-13,1.3220309887270767e-14
F75S,2859.235978270519,4.692867296243345e-13,1.3035743410027385e-14
F75S,2900.6811986931666,4.627372713618138e-13,1.285381403587901e-14
F75S,2942.727176209295,4.562813923895012e-13,1.267448408770668e-14
F75S,2985.382618917973,4.4991775563484655e-13,1.24977164225299e-14
F75S,3028.6563611439774,4.4364504313423986e-13,1.2323474432368568e-14
F75S,3072.5573652674607,4.3746195574992464e-13,1.215172202792185e-14
F75S,3117.0947235801405,4.3136721291150106e-13,1.1982423639980434e-14
F75S,3162.277660168394,4.25359552341825e-13,1.1815544203077979e-14
F75S,3208.115532823651,4.194377297998152e-13,1.165104915719598e-14
F75S,3254.617834980474,4.1360051882370457e-13,1.148890443169652e-14
F75S,3301.7941976827356,4.07846710475981e-13,1.1329076447306578e-14
F75S,3349.6543915782927,4.021751130882465e-13,1.1171532099778516e-14
F75S,3398.208328942576,3.965845520236068e-13,1.1016238762688683e-14
F75S,3447.4660657315108,3.91073869427538e-13,1.0863164271008966e-14
F75S,3497.437803664196,3.8564192398680913e-13,1.0712276924046146e-14
F75S,3548.133892335772,3.8028759069685567e-13,1.0563545469197035e-14
F75S,3599.564831360914,3.750097606273677e-13,1.0416939105367923e-14
F75S,3651.7412725483955,3.6980734069306685e-13,1.0272427466527721e-14
F75S,3704.674022107176,3.6467925342601053e-13,1.0129980625624984e-14
F75S,3758.3740428844612,3.596244367525059e-13,9.989569077972797e-15
F75S,3812.8524566362084,3.546418437748803e-13,9.851163745751242e-15
F75S,3868.1205463305423,3.4973044255296097e-13,9.714735961258017e-15
F75S,3924.189758484557,3.448892158928395e-13,9.58025747188205e-15
F75S,3981.071705534994,3.4011716113250676e-13,9.447700423097548e-15
F75S,4038.7781682432824,3.3541328993551594e-13,9.317037363955705e-15
F75S,4097.321098135438,3.3077662808944815e-13,9.188241230130622e-15
F75S,4156.712619977334,3.262062152990105e-13,9.061285349689358e-15
F75S,4216.965034285847,3.2170110499111746e-13,8.936143425969177e-15
F75S,4278.0908198764055,3.172603641165272e-13,8.812789543959716e-15
F75S,4340.102636447464,3.128830729588837e-13,8.691198152929769e-15
F75S,4403.01332720244,3.0856832493946416e-13,8.571344073241282e-15
F75S,4466.835921509658,3.0431522643890994e-13,8.453202478998884e-15
F75S,4531.583637600846,3.001228965991369e-13,8.336748905132498e-15
F75S,4597.26988530875,2.9599046715313495e-13,8.221959229871548e-15
F75S,4663.908268844436,2.919170822359469e-13,8.108809682492456e-15
F75S,4731.512589614835,2.8790189821440307e-13,7.997276825404117e-15
F75S,4800.0968490811465,2.83944083507242e-13,7.887337562533408e-15
F75S,4869.675251658663,2.800428184149984e-13,7.77896912100987e-15
F75S,4940.26220765863,2.7619729495089124e-13,7.672149060266384e-15
F75S,5011.872336272756,2.7240671667376936e-13,7.566855253391925e-15
F75S,5084.520468600972,2.6867029851842655e-13,7.463065896622598e-15
F75S,5158.2216507230905,2.649872666406709e-13,7.360759490647156e-15
F75S,5232.991146814981,2.613568582513418e-13,7.259914850608393e-15
F75S,5308.844442309919,2.577783214602678e-13,7.160511086899694e-15
F75S,5385.797247105755,2.5425091512025173e-13,7.062527615939218e-15
F75S,5463.865498818579,2.507739086736092e-13,6.965944140578663e-15
F75S,5543.065366083543,2.4734658200088683e-13,6.870740661449003e-15
F75S,5623.413251903529,2.4396822527202777e-13,6.776897457059585e-15
F75S,5704.92579704636,2.406381387988106e-13,6.68439509570454e-15
F75S,5787.619883491247,2.3735563289162233e-13,6.593214415219596e-15
F75S,5871.512637925207,2.341200277119528e-13,6.503336535392986e-15
F75S,5956.621435290147,2.309306531382354e-13,6.4147428375031e-15
F75S,6042.963902381372,2.277868486221256e-13,6.327414977318544e-15
F75S,6130.557921498252,2.2468796305338015e-13,6.241334864065898e-15
F75S,6219.421634147808,2.2163335462451334e-13,6.156484674213592e-15
F75S,6309.573444801979,2.1862239069892682e-13,6.072846830023603e-15
F75S,6401.032024709357,2.1565444767937232e-13,5.990404013953976e-15
F75S,6493.816315762163,2.127289108775856e-13,5.90913914668011e-15
F75S,6587.945534419289,2.098451743885302e-13,5.829035402239252e-15
F75S,6683.439175686198,2.070026409644193e-13,5.750076185634569e-15
F75S,6780.317017152512,2.0420072189128274e-13,5.672245148585961e-15
F75S,6878.59912308813,2.0143883686635638e-13,5.595526166636986e-15
F75S,6978.3058485987185,1.9871641387840689e-13,5.519903355621399e-15
F75S,7079.4578438414355,1.9603288908883097e-13,5.445361048270169e-15
F75S,7182.076058301764,1.9338770671538094e-13,5.371883811370384e-15
F75S,7286.181745132336,1.9078031891728408e-13,5.299456421887678e-15
F75S,7391.796465554657,1.8821018568114252e-13,5.228063884809096e-15
F75S,7498.94209332462,1.856767747095569e-13,5.1576914086822774e-15
F75S,7607.640819262764,1.8317956130881676e-13,5.088324424189929e-15
F75S,7717.915155850188,1.807180282849071e-13,5.019948559268198e-15
F75S,7829.787941891089,1.782916658311669e-13,4.952549658304767e-15
F75S,7943.282347242882,1.7589997142669103e-13,4.886113756644538e-15
F75S,8058.421877614886,1.7354244973001225e-13,4.820627100668521e-15
F75S,8175.23037943657,1.7121861247658793e-13,4.756076121547425e-15
F75S,8293.732044796356,1.689279783787048e-13,4.692447456221155e-15
F75S,8413.951416452024,1.666700730263654e-13,4.629727920530441e-15
F75S,8535.913392913733,1.6444442878546915e-13,4.5679045308654e-15
F75S,8659.64323360073,1.6225058470593015e-13,4.506964476768322e-15
F75S,8785.166564072795,1.6008808642282978e-13,4.446895143420457e-15
F75S,8912.509381337535,1.5795648606258984e-13,4.38768408339558e-15
F75S,9041.698059234586,1.5585534215222925e-13,4.329319040182332e-15
F75S,9172.75935389788,1.537842195251067e-13,4.271787919125101e-15
F75S,9305.720409297075,1.5174268923382974e-13,4.215078811856926e-15
F75S,9440.608762859321,1.4973032845815582e-13,4.159179966464255e-15
F75S,9577.452351172502,1.477467204198958e-13,4.104079812817128e-15
F75S,9716.279515771153,1.4579145429641938e-13,4.049766932063687e-15
F75S,9857.119009006256,1.4386412513427936e-13,3.9962300827681924e-15
F75S,10000.000000000096,1.4196433376543204e-13,3.943458169585834e-15
F75S,10144.952080687459,1.4009168672699182e-13,3.891440270493642e-15
F75S,10292.005271944381,1.382457961754987e-13,3.840165604485879e-15
F75S,10441.190029805744,1.364262798110528e-13,3.7896235598517024e-15
F75S,10592.537251772992,1.346327607945958e-13,3.739803661031993e-15
F75S,10746.07828321328,1.328648676729624e-13,3.690695597865762e-15
F75S,10901.844923851384,1.3112223429839295e-13,3.642289191520271e-15
F75S,11059.869434355705,1.2940449975603216e-13,3.5945744248109135e-15
F75S,11220.184543019746,1.2771130828743823e-13,3.5475414072494138e-15
F75S,11382.823452540435,1.2604230921724953e-13,3.5011804063456375e-15
F75S,11547.819846894698,1.243971568800578e-13,3.455481811706771e-15
F75S,11715.207898315717,1.2277551055025282e-13,3.4104361674959328e-15
F75S,11885.022274370305,1.211770343699723e-13,3.3660341354783637e-15
F75S,12057.298145138866,1.1960139727989447e-13,3.322266528602377e-15
F75S,12232.07119049944,1.1804827295138518e-13,3.2791242730543163e-15
F75S,12409.377607517323,1.1651733971803243e-13,3.2365984429874447e-15
F75S,12589.254117941802,1.1500828050948279e-13,3.1946802214691048e-15
F75S,12771.737975811562,1.1352078278569547e-13,3.1533609364598524e-15
F75S,12956.86697517033,1.120545384721424e-13,3.1126320206114334e-15
F75S,13144.679457894359,1.1060924389606177e-13,3.072485048503941e-15
F75S,13335.21432163338,1.0918459972361911e-13,3.032911695277224e-15
F75S,13528.511027866647,1.0778031089796599e-13,2.9939037751640276e-15
F75S,13724.609610075766,1.0639608657771654e-13,2.9554531988809094e-15
F75S,13923.55068203599,1.0503164007735938e-13,2.917552013528664e-15
F75S,14125.375446227694,1.0368668880724508e-13,2.880192358704894e-15
F75S,14330.125702369782,1.0236095421546893e-13,2.8433665077852313e-15
F75S,14537.843856076775,1.010541617301245e-13,2.807066822738037e-15
F75S,14748.572927641406,9.976604070238541e-14,2.7712857968228746e-15
F75S,14962.356560944498,9.849632434987814e-14,2.7360160080269316e-15
F75S,15179.239032494008,9.724474970309524e-14,2.701250163290753e-15
F75S,15399.26526059509,9.60110575486573e-14,2.666981050481588e-15
F75S,15622.480814653076,9.479499237759663e-14,2.6332015841554404e-15
F75S,15848.931924611312,9.359630233145071e-14,2.599904756101296e-15
F75S,16078.665490525787,9.241473914998174e-14,2.5670836826201345e-15
F75S,16311.729092278567,9.125005812033421e-14,2.5347315535952977e-15
F75S,16548.170999432,9.01020180264019e-14,2.5028416814082752e-15
F75S,16788.040181225795,8.897038109750259e-14,2.4714074483667847e-15
F75S,17031.386316718967,8.785491296132127e-14,2.4404223573724182e-15
F75S,17278.259805078833,8.675538259343846e-14,2.409879977710858e-15
F75S,17528.711776019132,8.567156227105398e-14,2.3797739974340545e-15
F75S,17782.794100389434,8.460322752424087e-14,2.350098167451476e-15
F75S,18040.55940091807,8.355015709072612e-14,2.3208463557228767e-15
F75S,18302.061063110774,8.251213286932983e-14,2.292012489614924e-15
F75S,18567.35324630728,8.148893987540041e-14,2.2635906119336007e-15
F75S,18836.49089489823,8.048036619533603e-14,2.2355748214509752e-15
F75S,19109.529749704634,7.948620294397452e-14,2.207959330889325e-15
F75S,19386.526359522308,7.850624422063119e-14,2.1807384055561054e-15
F75S,19667.538092833624,7.754028706573335e-14,2.1539064232730744e-15
F75S,19952.62314968904,7.658813142026786e-14,2.127457811112494e-15
F75S,20241.840573760863,7.564958008336327e-14,2.1013871073813334e-15
F75S,20535.250264571714,7.472443867162751e-14,2.0756888962824297e-15
F75S,20832.91298990025,7.381251557935872e-14,2.0503578720858118e-15
F75S,21134.890398366733,7.291362193765041e-14,2.0253887716283574e-15
F75S,21441.245032200994,7.202757157681971e-14,2.0007764407385686e-15
F75S,21752.0403401955,7.115418098716134e-14,1.976515764557606e-15
F75S,22067.340690846177,7.029326927995588e-14,1.9526017361876257e-15
F75S,22387.21138568368,6.944465815242017e-14,1.9290293848216486e-15
F75S,22711.718672797946,6.860817184771e-14,1.905793846714527e-15
F75S,23040.929760558753,6.778363712119262e-14,1.8828902909581028e-15
F75S,23374.912831535188,6.697088320310055e-14,1.860313992962887e-15
F75S,23713.73705661686,6.616974176368641e-14,1.8380602577146113e-15
F75S,24057.47260933982,6.538004687799054e-14,1.8161244958487694e-15
F75S,24406.19068042012,6.460163499197973e-14,1.7945021443577882e-15
F75S,24759.96349249806,6.383434488818255e-14,1.7731887453139417e-15
F75S,25118.864315096132,6.307801765260619e-14,1.7521798639212122e-15
F75S,25482.967479793802,6.233249664161161e-14,1.7314711699970746e-15
F75S,25852.34839562225,6.159762744964682e-14,1.711058353280394e-15
F75S,26227.083564682252,6.087325787731131e-14,1.6909372077669966e-15
F75S,26607.25059798845,6.015923789987591e-14,1.6711035441523936e-15
F75S,26992.928231543297,5.945541963525962e-14,1.651553277105366e-15
F75S,27384.19634264398,5.876165731535621e-14,1.6322823348079608e-15
F75S,27781.13596642573,5.80778072537197e-14,1.6132867492587254e-15
F75S,28183.82931264492,5.74037278174997e-14,1.5945625627176394e-15
F75S,28592.359782705455,5.673927939673974e-14,1.5761059212282206e-15
F75S,29006.811986931934,5.608432437655076e-14,1.5579129778453564e-15
F75S,29427.271762093224,5.5438727107734586e-14,1.5399799894728145e-15
F75S,29853.82618918001,5.4802353879844465e-14,1.5223032167769022e-15
F75S,30286.56361144006,5.4175072892003945e-14,1.5048790244371135e-15
F75S,30725.573652674895,5.355675422676229e-14,1.4877037775964108e-15
F75S,31170.947235801697,5.2947269822629804e-14,1.4707739457132453e-15
F75S,31622.77660168424,5.234649344779502e-14,1.4540859953958331e-15
F75S,32081.155328236815,5.175430067390947e-14,1.4376364979682545e-15
F75S,32546.17834980505,5.117056885015833e-14,1.4214220185590601e-15
F75S,33017.94197682767,5.059517707824199e-14,1.4054392275312416e-15
F75S,33496.543915783244,5.002800618679786e-14,1.3896847856758586e-15
F75S,33982.08328942608,4.9468938707249204e-14,1.374155459645496e-15
F75S,34474.660657315435,4.891785884909669e-14,1.3588480031174558e-15
F75S,34974.378036642294,4.8374652476225346e-14,1.343759276375067e-15
F75S,35481.33892335806,4.783920708286674e-14,1.3288861232684252e-15
F75S,35995.64831360948,4.731141177085527e-14,1.3142254951272246e-15
F75S,36517.412725484304,4.6791157225968167e-14,1.299774323344731e-15
F75S,37046.74022107211,4.627833569601449e-14,1.2855296477874466e-15
F75S,37583.74042884497,4.577284096806002e-14,1.2714884848391307e-15
F75S,38128.524566362445,4.5274568346385836e-14,1.2576479604641346e-15
F75S,38681.205463305785,4.478341463113397e-14,1.2440051735389022e-15
F75S,39241.89758484594,4.429927809651889e-14,1.230557333768043e-15
F75S,39810.71705535032,4.3822058470212494e-14,1.2173016200979544e-15
