candidate,index,condition,numerical_usable,terminal_supported,out_v,error_v,gain,band_min_magnitude,band_max_magnitude,bandwidth_hz,current_a,power_w,dc_ac_current_pass,sine_thd_fraction,sine_gain,sine_stationary,sine_min_v,sine_max_v,all_assessed_pass,forecast_v,realization_sha256,attempt_sha256
A37,1232,nominal,True,True,0.4271571969073228,-0.07284280309267721,-6.0681877356198335,6.058129588462372,6.068188745405185,1734448.8604738368,3.683300886643381e-05,3.6832793445379375e-05,False,,,,,,False,0.42657249320643237,18d20c8e729136b4b13832bfa4edc21c370f22d7be9090cdc197f20a66330500,5473b9ac0e5f5941d84e0cd084227ba9daecae9682c4ad368b96d7b36b08d338
A37,1232,supply_097,True,True,0.36912208529085333,-0.13087791470914667,-6.078380824167763,6.068252042030155,6.078381841094851,1729856.919523371,3.496275176591453e-05,3.3913664052293715e-05,False,,,,,,False,0.3666265424989239,18d20c8e729136b4b13832bfa4edc21c370f22d7be9090cdc197f20a66330500,bc64c1f520b034bb95de513c87781a0e162b1c9a6e6361d53953a08fc1fc3d01
A37,1233,nominal,True,True,0.5346779335561138,0.034677933556113816,-6.0099526655988615,6.00025498943755,6.009953639059946,1757905.345844926,3.791363872602808e-05,3.791342690239344e-05,False,,,,,,False,0.5347326234315086,9f9e316760abfe4128fce1811892b9531344b9a00cb9d7bd466021cc38b4fc4b,9c23361069cf2ef53ef0a65b2429c6e4fb1328b93b7826d5af9df2091fd765d1
A37,1233,supply_097,True,True,0.47367784821585057,-0.026322151784149428,-6.042626094578403,6.032753504026351,6.042627085666494,1746968.4703152196,3.6014952680220124e-05,3.493430195985723e-05,False,,,,,,False,0.47478667272400016,9f9e316760abfe4128fce1811892b9531344b9a00cb9d7bd466021cc38b4fc4b,5c9d3ef5c975f5deb133131e41eeaef00abfb729d115ac59a2a6024646cadaa1
A37,1234,nominal,True,True,0.5783653219914286,0.07836532199142865,-5.856750806752046,5.847413144977251,5.856751744045946,1768548.6140452945,3.7954347014401964e-05,3.7954145499132134e-05,False,,,,,,False,0.580416821695345,7af498b35c29f590e9f2296977a265952979f4566e6222c5af7cc0a24bf1056e,600ca4279e56dd7332b48df00cea9198b883d393944fe0e39538edbb02a2b050
A37,1234,supply_097,True,True,0.5170630758468591,0.017063075846859066,-5.899968354490992,5.890407381538587,5.899969314272303,1754141.335833303,3.605333194091265e-05,3.4971538240428404e-05,True,,,,,,True,0.5204708709878365,7af498b35c29f590e9f2296977a265952979f4566e6222c5af7cc0a24bf1056e,202e52ecf4dc78abb72dd358e9706f3f487c5b896d4a976438cd0d9136a3eb7b
A37,1235,nominal,True,True,0.5045383888005925,0.004538388800592541,-6.102026508686108,6.092129035851756,6.102027502236332,1753336.0195995846,3.792097575385734e-05,3.79207496602927e-05,True,,,,,,True,0.5048421173680213,7097de61db7fd539ef9cc3e47a957bdcf27d854e578e227a02e5aa7d41f144b4,890f3fdb05db0db8cad25c3126e53c8e12e27aba48d1704332a270fe249aa863
A37,1235,supply_097,True,True,0.4428725769276417,-0.057127423072358297,-6.129235617118371,6.119188330332326,6.129236625774388,1744079.6627228456,3.6015431580116195e-05,3.493475369334198e-05,False,,,,,,False,0.44489616666051285,7097de61db7fd539ef9cc3e47a957bdcf27d854e578e227a02e5aa7d41f144b4,eada98dbd8087e585439fc1e7c0dc511d8bb9daea0791ece6b091b783a2ea5c8
A37,1236,nominal,True,True,0.4458668142249017,-0.05413318577509829,-6.029421325643568,6.019445886329931,6.029422327114041,1736048.2081250437,3.7036802066861104e-05,3.703658952949885e-05,False,,,,,,False,0.4457028522767108,8a41c80eebc76ea414d04ddda4b2e9229ef844496fca8d05f7520f7c61f5c9bd,901437d14b528edc41d4c80e305485f892edb4eb6a39a8c10b186066c3fbb234
A37,1236,supply_097,True,True,0.387852216086131,-0.11214778391386898,-6.043404145953512,6.033340428509647,6.043405156340693,1730437.349769373,3.516704564494038e-05,3.4111832290046e-05,False,,,,,,False,0.38575690156920234,8a41c80eebc76ea414d04ddda4b2e9229ef844496fca8d05f7520f7c61f5c9bd,ed36f623160fad122dd4b503f4c042a1522c257e4380cdce4f2bc7f277900818
A37,1237,nominal,True,True,0.5610258953650294,0.06102589536502945,-5.922068394248493,5.912578470130447,5.9220693468364205,1764030.8055666,3.793725481712999e-05,3.793704945567877e-05,False,,,,,,False,0.5636261634268921,a08f34e618176c3385a7484b64c5e02dfc857fb63f6e12d5d16474103674f212,678f130b4fb04ebd691918a24c8b84d6c79c95c64ba1946206e60cdb86661a70
A37,1237,supply_097,True,True,0.4990949758643951,-0.0009050241356048927,-5.961146025833997,5.951451452823254,5.96114699903607,1751013.8024146624,3.603027745555817e-05,3.4949172312084374e-05,True,,,,,,True,0.5036802127193836,a08f34e618176c3385a7484b64c5e02dfc857fb63f6e12d5d16474103674f212,fc2e34e27d174e01e1f596477609c4efa37478b6e0eda7abd23f591258d7682a
A37,1238,nominal,True,True,0.5638127772939439,0.06381277729394386,-6.025858567162172,6.016273165925317,6.0258595293083275,1770580.0967851847,3.8615835508002555e-05,3.8615616040561806e-05,False,,,,,,False,0.5628530473126809,0ba57dcf8f51c6d458c35bcab0042a0260811f522c42ad7293012859038797f5,b95048582bab2b22d4f94f852606700f0f76ba3cf3953a3770cd66e38da3859f
A37,1238,supply_097,True,True,0.5014911127597402,0.0014911127597402318,-6.068039165068531,6.058235935166718,6.068040149152607,1756840.935327384,3.670316461601463e-05,3.5601859373008316e-05,True,,,,,,True,0.5029070966051725,0ba57dcf8f51c6d458c35bcab0042a0260811f522c42ad7293012859038797f5,e41010463337cb8fb7f5d069f2dc6593c16affd9ea5c035fed9702b77826388f
A37,1239,nominal,True,True,0.519158499463549,0.019158499463548972,-5.877351091952992,5.8677504189953344,5.877352055737833,1747140.284901249,3.743861300300605e-05,3.7438412747516574e-05,True,,,,,,True,0.5195211236175363,4b14b0405d92090aa40823d7a9788ccb7130beaed1c29257c80fc917ab2356f7,f2f994852e47c8bd320c8e3f2e6d4c7871d6ca0eeb289ee104c3ab25bd5e5ae7
A37,1239,supply_097,True,True,0.4600126880044586,-0.0399873119955414,-5.904029408554115,5.894281045113306,5.904030387230067,1737790.7478160488,3.555880669281316e-05,3.449185176045224e-05,False,,,,,,False,0.45957517291002786,4b14b0405d92090aa40823d7a9788ccb7130beaed1c29257c80fc917ab2356f7,8c17ff863e9d2eb49504bead9954f5d6f64a1e1916219486717628a1a1f1ac13
A37,1240,nominal,True,True,0.43508452404442033,-0.06491547595557967,-6.158122682770847,6.147976903716554,6.158123701321227,1739681.7457562315,3.722498579790195e-05,3.722476020237007e-05,False,,,,,,False,0.4358864043629162,dfa5a659c66ce082a56eeb7c545ac984571023a7094f12a5b845f8908d54d161,2272e7ec0459f6f985e3876a8d1c29cbf2a3d37efafe127d46e835fba735c81a
A37,1240,supply_097,True,True,0.3756013086231841,-0.12439869137681592,-6.170304319074533,6.160078533665853,6.17030534571,1734586.0568198133,3.5340229754171116e-05,3.4279808183941924e-05,False,,,,,,False,0.37594045365540774,dfa5a659c66ce082a56eeb7c545ac984571023a7094f12a5b845f8908d54d161,1ba6989d663bcc046a56188a09ca9b69b73f7249d90a484945f25f3a503f74b3
A37,1241,nominal,True,True,0.4546824145558824,-0.045317585444117625,-6.030946404465935,6.020992312838098,6.030947403781255,1738124.370620891,3.70055477876603e-05,3.7005334322043007e-05,False,,,,,,False,0.45580054518831176,10ef3a1e87b7cbf49d346937b2446509930c3c4bfd8d5c74a643a2ea5cc75bc2,ac105f8dbcda2aaf7764d3d16f76a6f1d8ce3d11eb7741dbe147921549e06b86
A37,1241,supply_097,True,True,0.39578772892771447,-0.10421227107228553,-6.046851878705139,6.036800317801475,6.046852887862171,1731971.7454803633,3.51274847451656e-05,3.407345746670485e-05,False,,,,,,False,0.3958545944808033,10ef3a1e87b7cbf49d346937b2446509930c3c4bfd8d5c74a643a2ea5cc75bc2,dc1e231b474d9447fa563d1195b942caf8751d857558306a71d8c73bc1001ccd
A37,1242,nominal,True,True,0.5294199795763079,0.02941997957630793,-6.072450799296912,6.0626717691772924,6.072451780923524,1759663.6308448461,3.8104827333545815e-05,3.810460495285517e-05,False,,,,,,False,0.5291000683835241,e7e5c22e87866a3b7197cfe434abd5356901d85b51d209a56a080a3deabeaf3d,50426256c4db30a5093c7d190a0bda9a53e8ea6381600e6dd4f5ce36a380bea8
A37,1242,supply_097,True,True,0.4672184969963682,-0.03278150300363181,-6.105327340828533,6.095372487351053,6.105328340174476,1748739.91909323,3.619374567190318e-05,3.5107721270528425e-05,False,,,,,,False,0.4691541176760156,e7e5c22e87866a3b7197cfe434abd5356901d85b51d209a56a080a3deabeaf3d,87e362db4d736f74a96a87b4f204a7767bd719a009253bb6f8fe4aeda83dc32b
A37,1243,nominal,True,True,0.3430647828385991,-0.1569352171614009,-6.231020216034734,6.2206777663084,6.231021254410331,1733244.11812919,3.673922472416533e-05,3.673898399562145e-05,False,,,,,,False,0.3443621795712659,2d92b52e1257a5ef2f01eb417a617f96f3a20d06e804b28d060e4e285886fa4b,43d13c11c818d9934217d976e1485bf7daf42e75ba583de3fc43320053e0ae8a
A37,1243,supply_097,True,True,0.28583367449406494,-0.21416632550593506,-6.200920807805701,6.190693715321399,6.200921834619524,1738764.142297427,3.4873533864797994e-05,3.382709597016112e-05,False,,,,,,False,0.28441622886375745,2d92b52e1257a5ef2f01eb417a617f96f3a20d06e804b28d060e4e285886fa4b,0c40eae6924128980399673eb09ac58b52bb9ba996d3ec457a34cf86cb6911ce
A37,1244,nominal,True,True,0.5589121906397276,0.058912190639727635,-5.932876534985843,5.923365138452228,5.932877489729161,1763643.550996696,3.821964579555766e-05,3.821943976678833e-05,False,,,,,,False,0.5590102770690291,47a5baa1001be8722b49f3823a751eeee8e29affcf552e3e7e104104dc0a4c2e,5d662e898424a56f73902387ce0a76f7f70c15c462f571bbb3da90fc0d2b0663
A37,1244,supply_097,True,True,0.4977368980011376,-0.002263101998862427,-5.970925247517185,5.961214297036671,5.970926222362152,1750971.0271905835,3.631849648301094e-05,3.522874422486918e-05,True,,,,,,True,0.4990643263615206,47a5baa1001be8722b49f3823a751eeee8e29affcf552e3e7e104104dc0a4c2e,e1c967bbfa973cca4149f32c6cf4a40df37696f444e3fe277c76e5025694ff0c
A37,1245,nominal,True,True,0.5811510632130499,0.08115106321304988,-5.94082894350187,5.9314182876060695,5.9408298880953065,1774320.8587343285,3.828878607660886e-05,3.8288576214409774e-05,False,,,,,,False,0.5814121203855467,f3057795535c179fd7f2cb6733e94025273ba4a920d98b309f89e4d79b8e23af,3378580823a02ba38390879eb7253c9a8da73c03dc09864150a7ff0d56623512
A37,1245,supply_097,True,True,0.5188349035973525,0.018834903597352515,-5.9875942154260215,5.977944681330219,5.987595184070927,1759008.2622630084,3.637693528433187e-05,3.5285425424806126e-05,True,,,,,,True,0.5214661696780383,f3057795535c179fd7f2cb6733e94025273ba4a920d98b309f89e4d79b8e23af,abd4f6d39537967e4392c620d5a2e14bdcf4f49ba85160629508e2f33472db35
A37,1246,nominal,True,True,0.4855360646736066,-0.014463935326393396,-6.002686950469435,5.992841020862984,6.002687938887671,1743540.6034969324,3.745183226066271e-05,3.7451623016257736e-05,True,,,,,,True,0.48556076575862966,6a5be556011dc1aebb8194326b212edd7fd8ebeaf114ecde932bd2e54ed5386a,3e26f61c0368d0358afd7af16b57ced46627d6954661c9b1bf9b7a9057a622cb
A37,1246,supply_097,True,True,0.4262512458361626,-0.07374875416383742,-6.0242260705286155,6.014256528679795,6.024227071417762,1735813.8447152462,3.5569332880779566e-05,3.450205425295566e-05,False,,,,,,False,0.4256148150511212,6a5be556011dc1aebb8194326b212edd7fd8ebeaf114ecde932bd2e54ed5386a,a0d4766ff371bd3bcdfc1c05baab6ce99055a32705b4bd32ea1dc085bb1acf68
A37,1247,nominal,True,True,0.5747740822164292,0.07477408221642923,-5.94268194251915,5.933233900108469,5.942682890874579,1771056.6921461222,3.8394968333535317e-05,3.839476005514148e-05,False,,,,,,False,0.5743162948700509,5bd1cf891224b87d8bed4cbdfdacf0ed9a83b67e34f0aa8e45f2e4a2ae0c897c,8d4e8916ebed65eb608fd8df6ffa0d0a5ae3d91ae2402b6623384b0af18c60af
A37,1247,supply_097,True,True,0.512921210702106,0.012921210702105945,-5.986740998337537,5.977066270710837,5.986741969519674,1756582.2498876085,3.648791478374465e-05,3.539307728682968e-05,True,,,,,,True,0.5143703441625425,5bd1cf891224b87d8bed4cbdfdacf0ed9a83b67e34f0aa8e45f2e4a2ae0c897c,8f7681443ba29f6e44cb5d2451bc717df433a918831d004187a81c3880035d0e
A37,1248,nominal,True,True,0.4662050473078698,-0.033794952692130176,-6.042215376153664,6.032274573665249,6.042216374119134,1740906.17558332,3.708874446183878e-05,3.7088528772163325e-05,False,,,,,,False,0.46908649296125154,36fa9f78ce5c9afc99867f8beb30d7099d69095f833d130f119cfbb8aac0dcc8,e4869d521455690c7fe87dcd939088f49e9813743f699a3ef0a7769eaf79fee9
A37,1248,supply_097,True,True,0.4066075506863367,-0.0933924493136633,-6.060578542306449,6.050528739407401,6.060579551273753,1734081.5387396808,3.520437004274121e-05,3.4148034198640046e-05,False,,,,,,False,0.4091405422537431,36fa9f78ce5c9afc99867f8beb30d7099d69095f833d130f119cfbb8aac0dcc8,5a8130ce8a62cfea5ef832ce92affbb20c8bea0cfd92a91a3d0920d20d594324
A37,1249,nominal,True,True,0.38770045458106195,-0.11229954541893805,-6.07779144000614,6.067658892570207,6.077792457300125,1729453.241799149,3.667644982756635e-05,3.6676233943252654e-05,False,,,,,,False,0.3873631547833367,a072bc759fd62d9b3498a43faeb5a7c8d0cd8af16db43948e5953f914df934cc,98ad7732723e2eac82c6c126797e9fc64cecdc98d49f99dfb7f6487731b7580b
A37,1249,supply_097,True,True,0.331086040725442,-0.168913959274558,-6.077117566429829,6.0669652483955145,6.077118585748089,1727678.193904738,3.4818974502917114e-05,3.37741986426587e-05,False,,,,,,False,0.32741720407582825,a072bc759fd62d9b3498a43faeb5a7c8d0cd8af16db43948e5953f914df934cc,0550a1072e08d187212196b8a55523cb06d446e149a8f3fb2a148c38d7888f93
A37,1250,nominal,True,True,0.4463455335775809,-0.05365446642241911,-6.063233670868102,6.053220848522282,6.063234676080909,1737652.9478631548,3.716003976456912e-05,3.715982431845295e-05,False,,,,,,False,0.4468463071017031,595eda0c908adfbba237174b53ea5dfe66da07c031f904a3ae94ad118d4b715c,d5e2d3a4c684f20e2f76c133714fdfc502208e4c134d31898562886beb4bb65f
A37,1250,supply_097,True,True,0.3876897105437472,-0.11231028945625282,-6.077562647859795,6.0674598500421375,6.07756366216027,1731955.7695345702,3.528378047424133e-05,3.422506230252057e-05,False,,,,,,False,0.3869003563941946,595eda0c908adfbba237174b53ea5dfe66da07c031f904a3ae94ad118d4b715c,79016f212958fad43e94297691736b8aafaf8eb2d0d1694345b19c5f6c969cf9
A37,1251,nominal,True,True,0.4745228375895914,-0.025477162410408594,-6.020412316566988,6.010517918965112,6.020413309866604,1741831.8568644468,3.7353762164934294e-05,3.735354909485702e-05,False,,,,,,False,0.47598542968633306,78f75af83dcaf4a866f3cc22fe23538cc962457f66d04798efced52a17ecd140,80e97d5e449a0b38c8b5ed4fa7e55f0f2f011a97fe9b37edc843b006395baf72
A37,1251,supply_097,True,True,0.41530592846528575,-0.08469407153471425,-6.04003799773548,6.030028880114173,6.040039002611914,1734653.7088195349,3.547200508891128e-05,3.440764271363292e-05,False,,,,,,False,0.4160394789788246,78f75af83dcaf4a866f3cc22fe23538cc962457f66d04798efced52a17ecd140,86be2345b472e9e3adc5b161b1e6d3c424b69820ada96333d1f71af465846aa0
A37,1252,nominal,True,True,0.6141221179634899,0.11412211796348992,-5.8700055386159855,5.860867560780084,5.870006455791363,1789834.1219033783,3.861592586052328e-05,3.861572233896631e-05,False,,,,,,False,0.6133245380625246,506d1fa631a89fabb1bfff3adc7153f024720b00a0e064da94860c6804fc3ef4,8507238ca8b94e4ee27431e362eb9db64bd2dcb46c98d5229bcbdb75db515b6c
A37,1252,supply_097,True,True,0.5511726897584571,0.051172689758457124,-5.931707804821672,5.922264493521763,5.931708752721667,1769854.9601052422,3.6698284488763974e-05,3.559713879149297e-05,False,,,,,,False,0.5533785873550161,506d1fa631a89fabb1bfff3adc7153f024720b00a0e064da94860c6804fc3ef4,d16c2143c347ece52e01778f29962718c26fe5fb416a8178bd4e0416b45dde8c
A37,1253,nominal,True,True,0.6033903643174043,0.10339036431740434,-5.7825789758941415,5.773457619906375,5.782579891446495,1778107.813269434,3.810272226262241e-05,3.8102527516317956e-05,False,,,,,,False,0.6049916106785269,23452f112258968d22b9a9a228a275d4131f1f56d13655c189d3973b81d7f919,55371c1596b6cfd8fceaeb798061297b676890c1db06712568d06ca04a9b5c10
A37,1253,supply_097,True,True,0.5418990174240194,0.04189901742401936,-5.8345887985676805,5.825204538263536,5.834589740582922,1760766.875441727,3.619975458896787e-05,3.511357365464471e-05,False,,,,,,False,0.5450456599710185,23452f112258968d22b9a9a228a275d4131f1f56d13655c189d3973b81d7f919,5f1768c152354f8f778f7a311e1306a3d4737b80d38468b67d508b875082ac33
A37,1254,nominal,True,True,0.5427455268068238,0.04274552680682375,-6.003369739115097,5.993713462254749,6.003370708413718,1760716.3150630484,3.801737250497551e-05,3.80171584510952e-05,False,,,,,,False,0.5430749129073912,d1321b3956db262050071dd4b474c554ef13d8eb6bcc18eb8d85fab6edd601b1,e32fadb5966fe630b98a7cb005e1d3f6a231b8755293ce99c159041c485edffe
A37,1254,supply_097,True,True,0.4813234187654928,-0.018676581234507217,-6.038268283168632,6.028426894990376,6.038269271118841,1749106.7548889474,3.6114400947942694e-05,3.5030764430015234e-05,True,,,,,,True,0.4831289621998827,d1321b3956db262050071dd4b474c554ef13d8eb6bcc18eb8d85fab6edd601b1,dc33f8f95cf21dbe2f66e6757f9e1788ffcfcbd346a9ff66cb75eeb8659469be
A37,1255,nominal,True,True,0.39649386965702005,-0.10350613034297995,-6.059175654817991,6.049074230055398,6.059176668980644,1729460.7000901022,3.658141076893157e-05,3.658119845613093e-05,False,,,,,,False,0.3960209773382206,5044df34046cb6e20ee6ae5921824bd34863d7fe0c263b8a746a6d9ad08587f4,4bd84e148596c3e9ef03dfa63188f2997efd2577c0e0f35cd46cf62ca6030e99
A37,1255,supply_097,True,True,0.3399812813203955,-0.1600187186796045,-6.061490208953092,6.051355166758158,6.061491226532703,1726917.9777214818,3.4725557763753035e-05,3.368358806447427e-05,False,,,,,,False,0.33607502663071215,5044df34046cb6e20ee6ae5921824bd34863d7fe0c263b8a746a6d9ad08587f4,a5905234aea202f2a4653ee97ddcfd44590bd43659c4e94d6d13b10d0ad4725c
A37,1256,nominal,True,True,0.5513038876264099,0.051303887626409916,-5.988545823988411,5.978941010202117,5.988546788111045,1763258.5914137976,3.80531944703017e-05,3.805298150751035e-05,False,,,,,,False,0.5513309114564081,a22a42bed174c4ab8bb9c3efb4f28ab9081182929220b08913fa18fbd0f1ce5c,573501762374d1ceaa36680b4fe52bd5bafb977f4c723382656ee80fb00fa82c
A37,1256,supply_097,True,True,0.48964619809020316,-0.010353801909796845,-6.025733747391193,6.015933333911027,6.025734731218971,1750942.0366121184,3.6148105040147675e-05,3.506345817355086e-05,True,,,,,,True,0.49138496074889965,a22a42bed174c4ab8bb9c3efb4f28ab9081182929220b08913fa18fbd0f1ce5c,31f8d964bb7e7495f91a662f64b3678f9ca7a1e358b5e91daf827c4f448b655a
A37,1257,nominal,True,True,0.36970327839208494,-0.13029672160791506,-6.1228585666849344,6.112650189837031,6.122859591602446,1729394.5205083592,3.664331481259962e-05,3.664309171969462e-05,False,,,,,,False,0.3688187052536226,5aa4f253a9694ca7340eace31c9d10251263935152f5a2f6ca42b42f3830a10d,099b38786e0d26a65b2908981bce8c3af83494337efe768d8c7445a06f4d1cc0
A37,1257,supply_097,True,True,0.3135184200129103,-0.1864815799870897,-6.11444026597512,6.104248199259379,6.1144412892881315,1729586.7227271586,3.478917759516237e-05,3.374528824194442e-05,False,,,,,,False,0.3088727545461141,5aa4f253a9694ca7340eace31c9d10251263935152f5a2f6ca42b42f3830a10d,ac4549d957210cb251263e8ffd67366711f6fb51b347fce543e3345f9dffc1a9
A37,1258,nominal,True,True,0.442562054521077,-0.057437945478923,-6.034114166569403,6.0241280097135625,6.034115169117658,1735792.0680930386,3.697919491833989e-05,3.6978982292713563e-05,False,,,,,,False,0.4428455414026723,359979ff59040194fe175425d58c03bf19aa375a4d6130ffdd9425ab08f6471b,3156e918fc2c72057ae71a8e58cb9dfae5003cacf17f87a6b25bc2aeeb857a37
A37,1258,supply_097,True,True,0.3843970851111117,-0.1156029148888883,-6.0475121861231,6.037440417349248,6.047513197319909,1730333.7580429073,3.5107730910194064e-05,3.405429683892085e-05,False,,,,,,False,0.3828995906951638,359979ff59040194fe175425d58c03bf19aa375a4d6130ffdd9425ab08f6471b,5be67291bad856f7f360b5623b78f1a8b7a1a7730928dca1124218d3f88aa9b6
A37,1259,nominal,True,True,0.4434347337094936,-0.0565652662905064,-5.983795863611583,5.973874190784986,5.983796859697816,1734151.8657369926,3.692263563392772e-05,3.6922427384133e-05,False,,,,,,False,0.4442267874866333,8d2d22b5c80a05cc9f40a302e7133f7a14365f18f6f3dc605dfd221d3b71c02b,4570ac538ee5fc6e89ec0041b9f23b71d80f66b941715a9f89a1adc1507ca086
A37,1259,supply_097,True,True,0.3854701952407568,-0.11452980475924318,-5.997226849926035,5.98721928670372,5.997227854688879,1728650.3593833037,3.505358533523551e-05,3.400177981158584e-05,False,,,,,,False,0.38428083677912483,8d2d22b5c80a05cc9f40a302e7133f7a14365f18f6f3dc605dfd221d3b71c02b,65953d36b238e1e68ac7032a9f7a5334c02e1967ed96a2ad7b20d8f0ffae2e03
A37,1260,nominal,True,True,0.3682928993971996,-0.1317071006028004,-6.0430920921498315,6.032977370984225,6.0430931076832906,1726017.912729573,3.607819921399253e-05,3.6077985871605984e-05,False,,,,,,False,0.3644543540649443,ffb7355f8bb8e4d52d2cd0e69f9a48ef06e615495e1a7621c800f91d700854c3,dd2d6d0ecf0d79564d24cc96f476cd43d0f4f46a221e8a9003752f7b7c3e618f
A37,1260,supply_097,True,True,0.3124754059304016,-0.18752459406959843,-6.035534912121396,6.025432567915531,6.0355359264452675,1725994.469503156,3.4229403477487424e-05,3.320231658895213e-05,False,,,,,,False,0.30450840335743584,ffb7355f8bb8e4d52d2cd0e69f9a48ef06e615495e1a7621c800f91d700854c3,0cdf85c99f5fd40dd2a7501959c31a3dbc34190ceac5c843220432536cfd6861
A37,1261,nominal,True,True,0.6675766369439039,0.1675766369439039,-5.6624406029523495,5.653997580154756,5.662441450294654,1828968.4751964551,3.88566300996793e-05,3.88564424273584e-05,False,,,,,,False,0.6671966550731998,d7e6d01bb02f94f7f2598be13a140b58d8ebdf2c633a376c77c2760c1a8526cc,342598a7498c5b3d1a6d7ba86115b24368f1e75760b17478f2e0f992d2542627
A37,1261,supply_097,True,True,0.6053758630782768,0.10537586307827684,-5.765033776113421,5.756110915762398,5.765034671701917,1795007.5807304573,3.6946650329709946e-05,3.583806598340145e-05,False,,,,,,False,0.6072507043656914,d7e6d01bb02f94f7f2598be13a140b58d8ebdf2c633a376c77c2760c1a8526cc,555fef347273d04edbc83cf138859dcdbd99fecc26afe2ebd7d4f1cf3e93d335
A37,1262,nominal,True,True,0.5231753803295127,0.023175380329512718,-5.976057186873738,5.966356471897101,5.9760581606701155,1752650.675071319,3.771932647484928e-05,3.771911678985644e-05,True,,,,,,True,0.5231719312196733,5c5e6612ce9ffa1da00b67e3edf63325866f2fb87073eea6d8775b5ffc37caff,b410389da4e360591655381c5cb69fd3050e222dca617157869c7fda3c8d612d
A37,1262,supply_097,True,True,0.4629765122432597,-0.0370234877567403,-6.005177347187406,5.995317952406556,6.0051783369794896,1742711.309130425,3.582837322227448e-05,3.475332223271553e-05,False,,,,,,False,0.46322598051216485,5c5e6612ce9ffa1da00b67e3edf63325866f2fb87073eea6d8775b5ffc37caff,dc7e51db6e0484248b96504c9e97c50dba3ad62c54fc21aad17bdd3ae70917b8
A37,1263,nominal,True,True,0.5477584442695331,0.04775844426953313,-5.965533131898724,5.955937415441245,5.965534095114839,1760688.7679392023,3.795384718551618e-05,3.795363920662716e-05,False,,,,,,False,0.5480222254071735,6643f974791c8386c7e6baf86e9d5b0a2ab131973c2fc17104cf8f34a27482fe,2f6f29471ab9812863fc3ff6b598044243b5772bcf91eb82ecd457e9bbd2deb1
A37,1263,supply_097,True,True,0.48628205592188173,-0.013717944078118272,-6.001240575757008,5.991455794619247,6.0012415580218,1748771.844792012,3.6051119084896835e-05,3.496938663570031e-05,True,,,,,,True,0.488076274699665,6643f974791c8386c7e6baf86e9d5b0a2ab131973c2fc17104cf8f34a27482fe,67082799aae4fa33181f4af33161fa074650d301a774e002124acb2be8b34c2d
A37,1264,nominal,True,True,0.5163295976025761,0.01632959760257613,-5.837466844941541,5.827903068592525,5.837467805032377,1744556.582131053,3.717711175238325e-05,3.7176916825126314e-05,True,,,,,,True,0.520270350645685,26a2852d38a09306b97da2bcb873fb43a86d2e2986b2dc3dfbe2bb6271461f2a,7ea80f8515f6fae6d71e910d23c152b179206c7b1bb4541a2868240bc37e2007
A37,1264,supply_097,True,True,0.45792813888334616,-0.04207186111665384,-5.862825704819694,5.853120342943307,5.862826679187712,1735553.072504692,3.530462990757875e-05,3.4245305410304734e-05,False,,,,,,False,0.4603243999381766,26a2852d38a09306b97da2bcb873fb43a86d2e2986b2dc3dfbe2bb6271461f2a,9ad626d97942a542d5848215a54a1d92eaa922b186169db5051aa33d2601f5d7
A37,1265,nominal,True,True,0.5326358899514549,0.032635889951454944,-5.94740367558977,5.9377680129904995,5.947404642845443,1754340.2842663915,3.764816132906591e-05,3.764795564269686e-05,False,,,,,,False,0.532821311372397,ee88f78156de4d424e59c58f84770cb45a79bf3c37c20bd7f99ddc2d7c31d1e8,1b8238a7fae62933fa660922593147ef10b80ec19dcb608cb1786bcf875a0f53
A37,1265,supply_097,True,True,0.47226333540466064,-0.027736664595339355,-5.978406140876963,5.968602993130247,5.978407125013025,1743803.3262686657,3.5756062634244296e-05,3.4683184505835875e-05,False,,,,,,False,0.4728753606648885,ee88f78156de4d424e59c58f84770cb45a79bf3c37c20bd7f99ddc2d7c31d1e8,b5c2109f58d781691a0347d36bad852b5eb4a15a09ff331ed946659125eb7c4d
A37,1266,nominal,True,True,0.4443032391740391,-0.05569676082596092,-5.984274624898173,5.974352266715866,5.984275621052164,1734161.317998784,3.669113488332805e-05,3.669092704465239e-05,False,,,,,,False,0.44338413905059065,acf04d876440ffed6ff41954779277bf1fc033b300a83b1f66422b762e74fcae,e53137037f3426f0d7b176c4f8735454e84400e8e741f291c674412ce354bbb4
A37,1266,supply_097,True,True,0.38612116157209575,-0.11387883842790425,-5.997967618192395,5.987958060323545,5.997968623154828,1728585.1388683135,3.4820771054726586e-05,3.377595035976973e-05,False,,,,,,False,0.3834381883430822,acf04d876440ffed6ff41954779277bf1fc033b300a83b1f66422b762e74fcae,44e6407cbb14a5a49714d837d5688342efff7c5978f551e562f2d64b01e41d3d
A37,1267,nominal,True,True,0.5428285736345443,0.04282857363454429,-6.002394981488987,5.992740022826666,6.002395950650578,1760693.4439051598,3.792704219217264e-05,3.792683051120712e-05,False,,,,,,False,0.5425933174040342,c9485b68456747848b43c90d96da7f106717e395dfb7576dfacb6edc9ab52c77,2a58cb1664a1d1a1da0197356e7d3a9ff328dd3350946cecfdf97a8fce279a11
