candidate,frequency_hz,observed_input_psd_v2_per_hz,series_input_input_psd_v2_per_hz,output_load_input_psd_v2_per_hz,drain_resistor_input_psd_v2_per_hz,feedback_resistor_input_psd_v2_per_hz,selected_passives_input_psd_v2_per_hz,unassigned_input_psd_v2_per_hz,incoherent_feedback_input_psd_v2_per_hz,feedback_cross_input_psd_v2_per_hz
R75,79432.82347242955,6.222788847463056e-17,1.6567788e-17,1.737393806013535e-19,2.6058854751428965e-18,0.0,1.934741285574425e-17,4.288047561888631e-17,0.0,0.0
R75,80584.2187761496,6.185110807146247e-17,1.6567788e-17,1.7373938061454081e-19,2.605885475340691e-18,0.0,1.9347412855955232e-17,4.2503695215507235e-17,0.0,0.0
R75,81752.30379436645,6.147971062345961e-17,1.6567788e-17,1.7373938062772819e-19,2.605885475538486e-18,0.0,1.9347412856166212e-17,4.2132297767293394e-17,0.0,0.0
R75,82937.32044796432,6.111362027201444e-17,1.6567788e-17,1.7373938064169664e-19,2.6058854757479963e-18,0.0,1.934741285638969e-17,4.176620741562475e-17,0.0,0.0
R75,84139.51416452101,6.075276011094602e-17,1.6567788e-17,1.737393806556651e-19,2.6058854759575067e-18,0.0,1.934741285661317e-17,4.1405347254332854e-17,0.0,0.0
R75,85359.13392913812,6.039705651354332e-17,1.6567788e-17,1.7373938067046144e-19,2.6058854761794347e-18,0.0,1.9347412856849896e-17,4.1049643656693426e-17,0.0,0.0
R75,86596.43233600809,6.004643467403057e-17,1.6567788e-17,1.7373938068525778e-19,2.6058854764013623e-18,0.0,1.934741285708662e-17,4.0699021816943946e-17,0.0,0.0
R75,87851.66564072875,5.970082313821929e-17,1.6567788e-17,1.7373938070093083e-19,2.6058854766364394e-18,0.0,1.934741285733737e-17,4.035341028088192e-17,0.0,0.0
R75,89125.09381337615,5.936014913709165e-17,1.6567788e-17,1.737393807166039e-19,2.6058854768715164e-18,0.0,1.934741285758812e-17,4.001273627950353e-17,0.0,0.0
R75,90416.98059234666,5.902434333150467e-17,1.6567788e-17,1.7373938073320569e-19,2.6058854771205234e-18,0.0,1.9347412857853727e-17,3.967693047365094e-17,0.0,0.0
R75,91727.5935389796,5.869333492713997e-17,1.6567788e-17,1.7373938074980747e-19,2.6058854773695307e-18,0.0,1.9347412858119336e-17,3.934592206902063e-17,0.0,0.0
R75,93057.20409297157,5.836705664433268e-17,1.6567788e-17,1.7373938076777863e-19,2.6058854776390773e-18,0.0,1.9347412858406854e-17,3.901964378592583e-17,0.0,0.0
R75,94406.08762859405,5.804543960295194e-17,1.6567788e-17,1.7373938078574985e-19,2.6058854779086243e-18,0.0,1.9347412858694373e-17,3.8698026744257574e-17,0.0,0.0
R75,95774.52351172586,5.772841852868896e-17,1.6567788e-17,1.7373938080437725e-19,2.605885478188013e-18,0.0,1.934741285899239e-17,3.8381005669696574e-17,0.0,0.0
R75,97162.79515771239,5.741592639664454e-17,1.6567788e-17,1.7373938082300465e-19,2.605885478467402e-18,0.0,1.9347412859290406e-17,3.806851353735414e-17,0.0,0.0
R75,98571.19009006342,5.710789988629215e-17,1.6567788e-17,1.7373938084273595e-19,2.605885478763348e-18,0.0,1.9347412859606083e-17,3.7760487026686065e-17,0.0,0.0
R75,100000.00000000183,5.680427377008788e-17,1.6567788e-17,1.7373938086246722e-19,2.6058854790592943e-18,0.0,1.934741285992176e-17,3.745686091016611e-17,0.0,0.0
R75,101449.52080687547,5.650498663079235e-17,1.6567788e-17,1.7373938088336746e-19,2.6058854793727733e-18,0.0,1.934741286025614e-17,3.715757377053621e-17,0.0,0.0
R75,102920.0527194447,5.620997498207693e-17,1.6567788e-17,1.7373938090426775e-19,2.605885479686253e-18,0.0,1.9347412860590517e-17,3.686256212148641e-17,0.0,0.0
R75,104411.90029805835,5.591917926140168e-17,1.6567788e-17,1.7373938092640665e-19,2.6058854800183103e-18,0.0,1.9347412860944715e-17,3.657176640045696e-17,0.0,0.0
R75,105925.37251773084,5.563253766869432e-17,1.6567788e-17,1.7373938094854558e-19,2.6058854803503676e-18,0.0,1.934741286129891e-17,3.628512480739541e-17,0.0,0.0
R75,107460.78283213373,5.534999244919853e-17,1.6567788e-17,1.7373938097199592e-19,2.605885480702095e-18,0.0,1.9347412861674088e-17,3.6002579587524444e-17,0.0,0.0
R75,109018.44923851478,5.5071483435396877e-17,1.6567788e-17,1.7373938099544635e-19,2.6058854810538235e-18,0.0,1.934741286204927e-17,3.5724070573347605e-17,0.0,0.0
R75,110598.694343558,5.479695463504293e-17,1.6567788e-17,1.737393810202866e-19,2.605885481426399e-18,0.0,1.9347412862446685e-17,3.5449541772596244e-17,0.0,0.0
R75,112201.84543019843,5.452634746067679e-17,1.6567788e-17,1.7373938104512687e-19,2.605885481798973e-18,0.0,1.9347412862844098e-17,3.517893459783269e-17,0.0,0.0
R75,113828.23452540534,5.425960763890018e-17,1.6567788e-17,1.7373938107143878e-19,2.6058854821936205e-18,0.0,1.934741286326506e-17,3.491219477563512e-17,0.0,0.0
R75,115478.19846894799,5.39966781109658e-17,1.6567788e-17,1.737393810977507e-19,2.605885482588268e-18,0.0,1.9347412863686016e-17,3.464926524727978e-17,0.0,0.0
R75,117152.0789831582,5.373750628024823e-17,1.6567788e-17,1.7373938112562164e-19,2.6058854830062997e-18,0.0,1.934741286413192e-17,3.439009341611631e-17,0.0,0.0
R75,118850.22274370409,5.348203656646737e-17,1.6567788e-17,1.7373938115349266e-19,2.6058854834243317e-18,0.0,1.9347412864577824e-17,3.413462370188955e-17,0.0,0.0
R75,120572.98145138971,5.323021800925534e-17,1.6567788e-17,1.737393811830152e-19,2.6058854838671353e-18,0.0,1.9347412865050148e-17,3.388280514420519e-17,0.0,0.0
R75,122320.71190499548,5.298199645760344e-17,1.6567788e-17,1.7373938121253782e-19,2.6058854843099397e-18,0.0,1.9347412865522478e-17,3.363458359208096e-17,0.0,0.0
R75,124093.77607517432,5.273732254842254e-17,1.6567788e-17,1.7373938124380966e-19,2.6058854847789803e-18,0.0,1.934741286602279e-17,3.338990968239975e-17,0.0,0.0
R75,125892.54117941913,5.249614351177632e-17,1.6567788e-17,1.7373938127508153e-19,2.605885485248021e-18,0.0,1.93474128665231e-17,3.314873064525322e-17,0.0,0.0
R75,127717.37975811675,5.2258411544391495e-17,1.6567788e-17,1.7373938130820632e-19,2.6058854857448542e-18,0.0,1.934741286705306e-17,3.2910998677338435e-17,0.0,0.0
R75,129568.66975170444,5.2024075210152673e-17,1.6567788e-17,1.737393813413312e-19,2.605885486241688e-18,0.0,1.934741286758302e-17,3.2676662342569653e-17,0.0,0.0
R75,131446.79457894477,5.1793088229634404e-17,1.6567788e-17,1.7373938137641865e-19,2.6058854867679587e-18,0.0,1.9347412868144375e-17,3.244567536149003e-17,0.0,0.0
R75,133352.14321633498,5.1565400454185497e-17,1.6567788e-17,1.7373938141150623e-19,2.6058854872942306e-18,0.0,1.9347412868705736e-17,3.221798758547976e-17,0.0,0.0
R75,135285.11027866765,5.134096709373924e-17,1.6567788e-17,1.7373938144867285e-19,2.605885487851686e-18,0.0,1.9347412869300358e-17,3.199355422443888e-17,0.0,0.0
R75,137246.09610075885,5.1119739241597196e-17,1.6567788e-17,1.7373938148583954e-19,2.6058854884091426e-18,0.0,1.934741286989498e-17,3.1772326371702216e-17,0.0,0.0
R75,139235.5068203611,5.090167356403495e-17,1.6567788e-17,1.7373938152524705e-19,2.6058854890002086e-18,0.0,1.9347412870525456e-17,3.15542606935095e-17,0.0,0.0
R75,141253.75446227816,5.0686722351570905e-17,1.6567788e-17,1.737393815646546e-19,2.6058854895912757e-18,0.0,1.9347412871155928e-17,3.1339309480414973e-17,0.0,0.0
R75,143301.25702369906,5.0474843695224235e-17,1.6567788e-17,1.7373938160635622e-19,2.6058854902167503e-18,0.0,1.9347412871823104e-17,3.112743082340113e-17,0.0,0.0
R75,145378.43856076902,5.0265991038798216e-17,1.6567788e-17,1.7373938164805792e-19,2.6058854908422265e-18,0.0,1.9347412872490283e-17,3.091857816630793e-17,0.0,0.0
R75,147485.72927641534,5.006012386791638e-17,1.6567788e-17,1.7373938169223054e-19,2.6058854915047634e-18,0.0,1.9347412873196992e-17,3.071271099471939e-17,0.0,0.0
R75,149623.56560944626,4.9857196736357977e-17,1.6567788e-17,1.737393817364032e-19,2.6058854921673014e-18,0.0,1.9347412873903703e-17,3.050978386245427e-17,0.0,0.0
R75,151792.39032494137,4.965717049563796e-17,1.6567788e-17,1.7373938178319313e-19,2.6058854928690952e-18,0.0,1.9347412874652286e-17,3.0309757620985674e-17,0.0,0.0
R75,153992.6526059522,4.946000076687481e-17,1.6567788e-17,1.7373938182998324e-19,2.6058854935708914e-18,0.0,1.9347412875400872e-17,3.011258789147394e-17,0.0,0.0
R75,156224.80814653207,4.9265649740176216e-17,1.6567788e-17,1.737393818795456e-19,2.6058854943142684e-18,0.0,1.9347412876193813e-17,2.99182368639824e-17,0.0,0.0
R75,158489.31924611444,4.90740740619474e-17,1.6567788e-17,1.7373938192910808e-19,2.605885495057647e-18,0.0,1.9347412876986754e-17,2.9726661184960645e-17,0.0,0.0
R75,160786.6549052592,4.888523723502715e-17,1.6567788e-17,1.7373938198185815e-19,2.605885495848836e-18,0.0,1.9347412877830693e-17,2.9537824357196456e-17,0.0,0.0
R75,163117.290922787,4.86990968896155e-17,1.6567788e-17,1.7373938203460833e-19,2.605885496640026e-18,0.0,1.9347412878674632e-17,2.935168401094087e-17,0.0,0.0
R75,165481.70999432137,4.8515617816643896e-17,1.6567788e-17,1.7373938209021829e-19,2.60588549747411e-18,0.0,1.9347412879564326e-17,2.916820493707957e-17,0.0,0.0
R75,167880.4018122593,4.833475858909623e-17,1.6567788e-17,1.7373938214582843e-19,2.605885498308196e-18,0.0,1.9347412880454022e-17,2.898734570864221e-17,0.0,0.0
R75,170313.86316719104,4.815648526318817e-17,1.6567788e-17,1.7373938220473355e-19,2.6058854991917033e-18,0.0,1.9347412881396437e-17,2.8809072381791733e-17,0.0,0.0
R75,172782.59805078973,4.798075731396871e-17,1.6567788e-17,1.7373938226363886e-19,2.6058855000752136e-18,0.0,1.934741288233885e-17,2.863334443162986e-17,0.0,0.0
R75,175287.11776019275,4.7807542041204795e-17,1.6567788e-17,1.7373938232618845e-19,2.6058855010133838e-18,0.0,1.934741288333957e-17,2.846012915786522e-17,0.0,0.0
R75,177827.9410038958,4.7636799781781265e-17,1.6567788e-17,1.737393823887383e-19,2.605885501951557e-18,0.0,1.9347412884340296e-17,2.828938689744097e-17,0.0,0.0
R75,180405.5940091822,4.7468499058704695e-17,1.6567788e-17,1.7373938245483091e-19,2.6058855029428686e-18,0.0,1.93474128853977e-17,2.8121086173306995e-17,0.0,0.0
R75,183020.61063110924,4.730260103094616e-17,1.6567788e-17,1.7373938252092375e-19,2.6058855039341833e-18,0.0,1.9347412886455106e-17,2.795518814449105e-17,0.0,0.0
R75,185673.5324630743,4.713907542593499e-17,1.6567788e-17,1.737393825909326e-19,2.6058855049842334e-18,0.0,1.9347412887575162e-17,2.779166253835983e-17,0.0,0.0
R75,188364.90894898382,4.6977884184987536e-17,1.6567788e-17,1.737393826609417e-19,2.605885506034287e-18,0.0,1.9347412888695227e-17,2.763047129629231e-17,0.0,0.0
R75,191095.2974970479,4.6818998222584816e-17,1.6567788e-17,1.7373938273513733e-19,2.6058855071471336e-18,0.0,1.9347412889882272e-17,2.7471585332702543e-17,0.0,0.0
R75,193865.26359522465,4.666238022294649e-17,1.6567788e-17,1.7373938280933318e-19,2.6058855082599837e-18,0.0,1.9347412891069317e-17,2.731496733187717e-17,0.0,0.0
R75,196675.3809283378,4.6508002271630585e-17,1.6567788e-17,1.7373938288790366e-19,2.605885509438448e-18,0.0,1.934741289232635e-17,2.7160589379304234e-17,0.0,0.0
R75,199526.231496892,4.635582775651169e-17,1.6567788e-17,1.737393829664744e-19,2.6058855106169164e-18,0.0,1.934741289358339e-17,2.7008414862928302e-17,0.0,0.0
R75,202418.40573761027,4.620582991970627e-17,1.6567788e-17,1.7373938304968e-19,2.605885511864902e-18,0.0,1.9347412894914582e-17,2.6858417024791687e-17,0.0,0.0
R75,205352.50264571878,4.6057972813518874e-17,1.6567788e-17,1.7373938313288585e-19,2.605885513112892e-18,0.0,1.9347412896245776e-17,2.6710559917273098e-17,0.0,0.0
R75,208329.12989900415,4.5912230823613866e-17,1.6567788e-17,1.7373938322109898e-19,2.6058855144359846e-18,0.0,1.9347412897657082e-17,2.6564817925956785e-17,0.0,0.0
R75,211348.90398366898,4.576856862755254e-17,1.6567788e-17,1.7373938330931246e-19,2.6058855157590823e-18,0.0,1.9347412899068394e-17,2.642115572848415e-17,0.0,0.0
R75,214412.4503220116,4.56269617429404e-17,1.6567788e-17,1.7373938340267062e-19,2.6058855171593447e-18,0.0,1.9347412900562016e-17,2.6279548842378385e-17,0.0,0.0
R75,217520.40340195672,4.5487375433388076e-17,1.6567788e-17,1.7373938349602923e-19,2.6058855185596132e-18,0.0,1.934741290205564e-17,2.6139962531332435e-17,0.0,0.0
R75,220673.4069084635,4.534978633849244e-17,1.6567788e-17,1.7373938359515063e-19,2.6058855200463175e-18,0.0,1.9347412903641467e-17,2.6002373434850973e-17,0.0,0.0
R75,223872.11385683858,4.521416026859107e-17,1.6567788e-17,1.7373938369427254e-19,2.6058855215330287e-18,0.0,1.9347412905227302e-17,2.5866747363363765e-17,0.0,0.0
R75,227117.18672798126,4.50804749765992e-17,1.6567788e-17,1.7373938379909918e-19,2.6058855231053048e-18,0.0,1.9347412906904402e-17,2.5733062069694795e-17,0.0,0.0
R75,230409.29760558935,4.4948696780127565e-17,1.6567788e-17,1.7373938390392634e-19,2.605885524677588e-18,0.0,1.934741290858151e-17,2.5601283871546054e-17,0.0,0.0
R75,233749.12831535374,4.4818804538649934e-17,1.6567788e-17,1.7373938401492136e-19,2.605885526342382e-18,0.0,1.9347412910357302e-17,2.5471391628292633e-17,0.0,0.0
R75,237137.3705661705,4.469076503723358e-17,1.6567788e-17,1.7373938412591692e-19,2.6058855280071844e-18,0.0,1.9347412912133098e-17,2.534335212510048e-17,0.0,0.0
R75,240574.72609340012,4.4564558236542974e-17,1.6567788e-17,1.7373938424356363e-19,2.6058855297717464e-18,0.0,1.9347412914015308e-17,2.5217145322527666e-17,0.0,0.0
R75,244061.90680420317,4.444015134903853e-17,1.6567788e-17,1.7373938436121096e-19,2.6058855315363173e-18,0.0,1.9347412915897527e-17,2.5092738433141006e-17,0.0,0.0
R75,247599.6349249826,4.4317525432820313e-17,1.6567788e-17,1.7373938448570603e-19,2.605885533403596e-18,0.0,1.9347412917889302e-17,2.497011251493101e-17,0.0,0.0
R75,251188.64315096333,4.4196648087429244e-17,1.6567788e-17,1.7373938461020183e-19,2.605885535270886e-18,0.0,1.9347412919881087e-17,2.4849235167548157e-17,0.0,0.0
R75,254829.67479794007,4.40775014663761e-17,1.6567788e-17,1.7373938474236306e-19,2.6058855372531488e-18,0.0,1.934741292199551e-17,2.473008854438059e-17,0.0,0.0
R75,258523.48395622458,4.3960053515324906e-17,1.6567788e-17,1.7373938487452507e-19,2.6058855392354226e-18,0.0,1.9347412924109948e-17,2.4612640591214958e-17,0.0,0.0
R75,262270.8356468246,4.384428748273568e-17,1.6567788e-17,1.7373938501421072e-19,2.605885541330542e-18,0.0,1.934741292634475e-17,2.449687455639093e-17,0.0,0.0
R75,266072.5059798866,4.3730171619039625e-17,1.6567788e-17,1.7373938515389724e-19,2.6058855434256753e-18,0.0,1.934741292857957e-17,2.4382758690460055e-17,0.0,0.0
R75,269929.2823154351,4.36176902692851e-17,1.6567788e-17,1.7373938530187915e-19,2.605885545645229e-18,0.0,1.9347412930947107e-17,2.4270277338337992e-17,0.0,0.0
R75,273841.963426442,4.350681194648279e-17,1.6567788e-17,1.73739385449862e-19,2.6058855478647967e-18,0.0,1.9347412933314658e-17,2.415939901316813e-17,0.0,0.0
R75,277811.35966425954,4.33975220954336e-17,1.6567788e-17,1.7373938560672697e-19,2.6058855502175863e-18,0.0,1.9347412935824314e-17,2.4050109159609285e-17,0.0,0.0
R75,281838.2931264515,4.3289789449024246e-17,1.6567788e-17,1.7373938576359303e-19,2.6058855525703917e-18,0.0,1.9347412938333986e-17,2.394237651069026e-17,0.0,0.0
R75,285923.5978270569,4.318360055687697e-17,1.6567788e-17,1.7373938592962894e-19,2.6058855550607342e-18,0.0,1.934741294099036e-17,2.3836187615886612e-17,0.0,0.0
R75,290068.1198693217,4.3078924328152803e-17,1.6567788e-17,1.7373938609566613e-19,2.6058855575510957e-18,0.0,1.9347412943646763e-17,2.373151138450604e-17,0.0,0.0
R75,294272.71762093465,4.2975748424530627e-17,1.6567788e-17,1.7373938627180925e-19,2.6058855601930348e-18,0.0,1.9347412946464843e-17,2.3628335478065784e-17,0.0,0.0
R75,298538.26189180254,4.287404188680787e-17,1.6567788e-17,1.7373938644795377e-19,2.6058855628349947e-18,0.0,1.9347412949282947e-17,2.352662893752492e-17,0.0,0.0
R75,302865.6361144031,4.277379349762042e-17,1.6567788e-17,1.7373938663428542e-19,2.6058855656297494e-18,0.0,1.9347412952264033e-17,2.3426380545356385e-17,0.0,0.0
R75,307255.7365267515,4.267497238418745e-17,1.6567788e-17,1.737393868206186e-19,2.605885568424527e-18,0.0,1.9347412955245145e-17,2.3327559428942306e-17,0.0,0.0
R75,311709.4723580195,4.2577568461247487e-17,1.6567788e-17,1.7373938701814175e-19,2.6058855713871405e-18,0.0,1.9347412958405282e-17,2.3230155502842205e-17,0.0,0.0
R75,316227.76601684495,4.248155089566096e-17,1.6567788e-17,1.7373938721566664e-19,2.6058855743497804e-18,0.0,1.9347412961565443e-17,2.313413793409552e-17,0.0,0.0
R75,320811.55328237073,4.238691074753665e-17,1.6567788e-17,1.7373938742484276e-19,2.605885577487175e-18,0.0,1.9347412964912016e-17,2.303949778262463e-17,0.0,0.0
R75,325461.78349805315,4.229361717568971e-17,1.6567788e-17,1.7373938763402082e-19,2.605885580624599e-18,0.0,1.9347412968258617e-17,2.2946204207431095e-17,0.0,0.0
R75,330179.4197682794,4.2201662401038986e-17,1.6567788e-17,1.737393878554459e-19,2.605885583945714e-18,0.0,1.934741297180116e-17,2.2854249429237827e-17,0.0,0.0
R75,334965.4391578352,4.211101552527146e-17,1.6567788e-17,1.737393880768732e-19,2.6058855872668616e-18,0.0,1.9347412975343734e-17,2.2763602549927728e-17,0.0,0.0
R75,339820.8328942636,4.202166994793917e-17,1.6567788e-17,1.7373938831147412e-19,2.6058855907855984e-18,0.0,1.934741297909707e-17,2.2674256968842103e-17,0.0,0.0
R75,344746.6065731572,4.1933594663003075e-17,1.6567788e-17,1.737393885460775e-19,2.6058855943043718e-18,0.0,1.9347412982850445e-17,2.258618168015263e-17,0.0,0.0
R75,349743.7803664258,4.184678426885273e-17,1.6567788e-17,1.7373938879480502e-19,2.605885598034991e-18,0.0,1.9347412986829795e-17,2.2499371282022934e-17,0.0,0.0
R75,354813.3892335835,4.1761207599654953e-17,1.6567788e-17,1.7373938904353533e-19,2.6058856017656517e-18,0.0,1.9347412990809186e-17,2.2413794608845768e-17,0.0,0.0
R75,359956.4831360978,4.167686047526784e-17,1.6567788e-17,1.7373938930669206e-19,2.605885605712692e-18,0.0,1.9347412995019382e-17,2.2329447480248456e-17,0.0,0.0
R75,365174.12725484604,4.1593711516199866e-17,1.6567788e-17,1.7373938956985193e-19,2.605885609659779e-18,0.0,1.934741299922963e-17,2.2246298516970238e-17,0.0,0.0
R75,370467.4022107242,4.1511757789450476e-17,1.6567788e-17,1.7373938984888867e-19,2.6058856138450003e-18,0.0,1.9347413003693888e-17,2.2164344785756588e-17,0.0,0.0
R75,375837.4042884528,4.1430967646010974e-17,1.6567788e-17,1.7373939012792884e-19,2.6058856180302737e-18,0.0,1.9347413008158203e-17,2.208355463785277e-17,0.0,0.0
R75,381285.24566362763,4.13513394278656e-17,1.6567788e-17,1.73739390423152e-19,2.6058856224582717e-18,0.0,1.934741301288142e-17,2.200392641498418e-17,0.0,0.0
R75,386812.0546330611,4.127284115923397e-17,1.6567788e-17,1.7373939071837902e-19,2.6058856268863286e-18,0.0,1.9347413017604707e-17,2.1925428141629262e-17,0.0,0.0
R75,392418.97584846267,4.1195472488023e-17,1.6567788e-17,1.7373939103138467e-19,2.6058856315810436e-18,0.0,1.9347413022612427e-17,2.1848059465410573e-17,0.0,0.0
R75,398107.17055350647,4.111920105178195e-17,1.6567788e-17,1.7373939134439468e-19,2.6058856362758237e-18,0.0,1.9347413027620215e-17,2.1771788024161737e-17,0.0,0.0
R75,403877.8168243354,4.104402783819607e-17,1.6567788e-17,1.7373939167591032e-19,2.605885641248167e-18,0.0,1.9347413032924075e-17,2.1696614805271996e-17,0.0,0.0
R75,409732.109813551,4.096992003618372e-17,1.6567788e-17,1.7373939200743085e-19,2.6058856462205833e-18,0.0,1.9347413038228012e-17,2.1622506997955705e-17,0.0,0.0
R75,415671.2619977407,4.089688001041674e-17,1.6567788e-17,1.737393923586318e-19,2.6058856514881824e-18,0.0,1.9347413043846813e-17,2.1549466966569927e-17,0.0,0.0
R75,421696.5034285921,4.082487443650409e-17,1.6567788e-17,1.7373939270983823e-19,2.6058856567558646e-18,0.0,1.9347413049465702e-17,2.1477461387038387e-17,0.0,0.0
R75,427809.0819876481,4.075390709644038e-17,1.6567788e-17,1.7373939308161733e-19,2.6058856623321117e-18,0.0,1.9347413055413726e-17,2.1406494041026656e-17,0.0,0.0
R75,434010.2636447541,4.0683944085674664e-17,1.6567788e-17,1.7373939345340263e-19,2.605885667908452e-18,0.0,1.9347413061361854e-17,2.133653102431281e-17,0.0,0.0
R75,440301.3327202518,4.0614990647169355e-17,1.6567788e-17,1.7373939384728118e-19,2.605885673816165e-18,0.0,1.9347413067663445e-17,2.126757757950591e-17,0.0,0.0
R75,446683.5921509737,4.0547012226191855e-17,1.6567788e-17,1.7373939424116662e-19,2.6058856797239817e-18,0.0,1.934741307396515e-17,2.1199599152226706e-17,0.0,0.0
R75,453158.3637600925,4.048001557410559e-17,1.6567788e-17,1.7373939465846872e-19,2.60588568598302e-18,0.0,1.9347413080641488e-17,2.11326024934641e-17,0.0,0.0
R75,459726.9885308831,4.041396541315427e-17,1.6567788e-17,1.737393950757786e-19,2.605885692242175e-18,0.0,1.9347413087317954e-17,2.1066552325836316e-17,0.0,0.0
R75,466390.82688445173,4.034887005421024e-17,1.6567788e-17,1.7373939551792505e-19,2.6058856988738498e-18,0.0,1.9347413094391772e-17,2.100145695981847e-17,0.0,0.0
R75,473151.25896149175,4.02846934203579e-17,1.6567788e-17,1.7373939596008023e-19,2.605885705505655e-18,0.0,1.9347413101465734e-17,2.0937280318892168e-17,0.0,0.0
R75,480009.68490812305,4.022144543716785e-17,1.6567788e-17,1.7373939642830368e-19,2.6058857125284535e-18,0.0,1.9347413108956757e-17,2.0874032328211094e-17,0.0,0.0
R75,486967.5251658748,4.0159089148898376e-17,1.6567788e-17,1.7373939689653685e-19,2.6058857195513983e-18,0.0,1.934741311644793e-17,2.0811676032450444e-17,0.0,0.0
R75,494026.2207658717,4.0097636155277004e-17,1.6567788e-17,1.73739397392523e-19,2.6058857269906046e-18,0.0,1.9347413124383126e-17,2.0750223030893878e-17,0.0,0.0
R75,501187.2336272844,4.003704853861612e-17,1.6567788e-17,1.7373939788852017e-19,2.605885734429976e-18,0.0,1.9347413132318494e-17,2.0689635406297624e-17,0.0,0.0
R75,508452.0468601062,3.997733963631987e-17,1.6567788e-17,1.7373939841379616e-19,2.6058857423084954e-18,0.0,1.934741314072229e-17,2.062992649559758e-17,0.0,0.0
R75,515822.1650723182,3.991847048171765e-17,1.6567788e-17,1.737393989390845e-19,2.6058857501871998e-18,0.0,1.934741314912628e-17,2.0571057332591367e-17,0.0,0.0
R75,523299.11468150746,3.986045621832615e-17,1.6567788e-17,1.7373939949556395e-19,2.6058857585337345e-18,0.0,1.9347413158029298e-17,2.0513043060296852e-17,0.0,0.0
R75,530884.4442310013,3.9803256739156685e-17,1.6567788e-17,1.7373940005205727e-19,2.6058857668804764e-18,0.0,1.934741316693253e-17,2.0455843572224155e-17,0.0,0.0
R75,538579.7247105851,3.974688906709493e-17,1.6567788e-17,1.737394006416413e-19,2.6058857757235406e-18,0.0,1.934741317636518e-17,2.0399475890729748e-17,0.0,0.0
R75,546386.5498818677,3.9691311859136644e-17,1.6567788e-17,1.7373940123124086e-19,2.6058857845668373e-18,0.0,1.9347413185798077e-17,2.0343898673338567e-17,0.0,0.0
R75,554306.5366083643,3.963654409583956e-17,1.6567788e-17,1.7373940185551519e-19,2.605885793930215e-18,0.0,1.9347413195785728e-17,2.0289130900053834e-17,0.0,0.0
R75,562341.3251903631,3.958254309795085e-17,1.6567788e-17,1.737394024798069e-19,2.6058858032938532e-18,0.0,1.934741320577366e-17,2.0235129892177193e-17,0.0,0.0
R75,570492.5797046463,3.952932988749115e-17,1.6567788e-17,1.7373940314116755e-19,2.6058858132134818e-18,0.0,1.9347413216354647e-17,2.0181916671136503e-17,0.0,0.0
R75,578761.9883491352,3.9476860343445264e-17,1.6567788e-17,1.7373940380254776e-19,2.6058858231334034e-18,0.0,1.934741322693595e-17,2.0129447116509314e-17,0.0,0.0
R75,587151.2637925313,3.9425157618745054e-17,1.6567788e-17,1.737394045031084e-19,2.6058858336409852e-18,0.0,1.9347413238144092e-17,2.0077744380600962e-17,0.0,0.0
R75,595662.1435290255,3.937417604007076e-17,1.6567788e-17,1.7373940520369088e-19,2.6058858441488952e-18,0.0,1.9347413249352585e-17,2.0026762790718172e-17,0.0,0.0
R75,604296.390238148,3.9323940986627825e-17,1.6567788e-17,1.7373940594579068e-19,2.6058858552795157e-18,0.0,1.9347413261225305e-17,1.997652772540252e-17,0.0,0.0
R75,613055.7921498362,3.927440511647989e-17,1.6567788e-17,1.7373940668791502e-19,2.6058858664105045e-18,0.0,1.9347413273098417e-17,1.9926991843381472e-17,0.0,0.0
R75,621942.1634147919,3.922559613693778e-17,1.6567788e-17,1.737394074740701e-19,2.6058858782019016e-18,0.0,1.934741328567597e-17,1.9878182851261814e-17,0.0,0.0
R75,630957.3444802093,3.917746491503321e-17,1.6567788e-17,1.737394082602527e-19,2.6058858899937123e-18,0.0,1.9347413298253965e-17,1.9830051616779248e-17,0.0,0.0
R75,640103.2024709472,3.9130041594654395e-17,1.6567788e-17,1.7373940909273852e-19,2.605885902480016e-18,0.0,1.9347413311572753e-17,1.9782628283081642e-17,0.0,0.0
R75,649381.631576228,3.9083275123209923e-17,1.6567788e-17,1.7373940992525523e-19,2.6058859149667833e-18,0.0,1.9347413324892035e-17,1.973586179831789e-17,0.0,0.0
R75,658794.5534419408,3.903719819666568e-17,1.6567788e-17,1.737394108071959e-19,2.6058859281948513e-18,0.0,1.9347413339002045e-17,1.9689784857663634e-17,0.0,0.0
R75,668343.9175686318,3.899175770735348e-17,1.6567788e-17,1.7373941168917123e-19,2.6058859414234394e-18,0.0,1.934741335311261e-17,1.964434435424087e-17,0.0,0.0
R75,678031.7017152634,3.894698902610375e-17,1.6567788e-17,1.737394126234881e-19,2.6058859554370888e-18,0.0,1.9347413368060574e-17,1.9599575658043174e-17,0.0,0.0
R75,687859.9123088254,3.890283684774746e-17,1.6567788e-17,1.7373941355784392e-19,2.6058859694513226e-18,0.0,1.9347413383009165e-17,1.9555423464738294e-17,0.0,0.0
R75,697830.5848598845,3.885933934861016e-17,1.6567788e-17,1.7373941454728362e-19,2.605885984291749e-18,0.0,1.934741339883903e-17,1.9511925949771132e-17,0.0,0.0
R75,707945.7843841563,3.881643887580892e-17,1.6567788e-17,1.73739415536767e-19,2.6058859991328312e-18,0.0,1.9347413414669598e-17,1.946902546113932e-17,0.0,0.0
