candidate,index,condition,role,numerical_usable,terminal_supported,out_v,error_v,gain,bandwidth_hz,current_a,dc_ac_current_pass,sine_assessed,sine_all_assessed_pass,predicted_out_v,realization_id,attempt_sha256
AR37,8,supply_097,DEVELOPMENT,True,True,0.3473732984597071,-0.1526267015402929,-6.115948354442116,1731173.9566482173,3.497264371139857e-05,False,False,,0.34728296282257526,44325a791ed5375047e20406903c026e36ff908e976f86fec1404ddde957cf2d,06bed53932d4c3a1a1af896551bf0ae46f87dcb46c3df5e9a802641c905ae1fd
AR37,9,nominal,DEVELOPMENT,True,True,0.6719601225463816,0.1719601225463816,-5.727401648305556,1844094.9412396506,3.926287333670569e-05,False,False,,0.6676663302023287,8f23da7b12344c2f63e52d7fb7eb38f732f35f917df1d8e6f98fa1939a6e3fda,aa96638a33719b796cc3a03bbacb8b210730deb316fb1c57a047507ef21e3130
AR37,9,supply_097,DEVELOPMENT,True,True,0.6075608450848693,0.1075608450848693,-5.8470409903246265,1805047.676600303,3.7338556071716384e-05,False,False,,0.6069497692505408,8f23da7b12344c2f63e52d7fb7eb38f732f35f917df1d8e6f98fa1939a6e3fda,f4f717657ac1e970b459283f7c16bc420d1e6f1950ea26a9cd64bccb2109de1d
AR37,10,nominal,DEVELOPMENT,True,True,0.5764960882928558,0.07649608829285581,-5.922851175246406,1772890.8161647774,3.821304809482437e-05,False,False,,0.5756685218845659,593946fc7ee3d02ecebb6986616cb968650936c022e2157d94891b53f35de790,1a0038e380e93fc75aced8babd487c7912304eff406f3406be3caf7b13ec973e
AR37,10,supply_097,DEVELOPMENT,True,True,0.5138091444005549,0.013809144400554918,-5.968843659800259,1757792.5699580198,3.6306050273410544e-05,True,False,,0.514951960932778,593946fc7ee3d02ecebb6986616cb968650936c022e2157d94891b53f35de790,19360d684fe1f8c620f97242a13d18510d9eb2a28162533694377471638e31bf
AR37,11,nominal,DEVELOPMENT,True,True,0.5200137034160688,0.020013703416068784,-6.053217454553696,1757162.8100859276,3.790974798173775e-05,True,False,,0.520553497990669,39839d78bad7e94f58718bc07c0c0f6649d7ea9c09d90da4bcf2f8c4fd2f894f,99eb54cb5ad8378b389f58fcce4837d6a466fa7cd02e30d9ebe01fbbad8de6e1
AR37,11,supply_097,DEVELOPMENT,True,True,0.45790438224437213,-0.04209561775562787,-6.084261170726293,1746760.4183150935,3.600772937191944e-05,False,False,,0.459836937038881,39839d78bad7e94f58718bc07c0c0f6649d7ea9c09d90da4bcf2f8c4fd2f894f,1c37246e2fdb9c99d049e06ad28275d94b1f49da446acfccef7566ab0261fcec
AR37,12,nominal,DEVELOPMENT,True,True,0.4710703476475852,-0.028929652352414792,-5.938885725819118,1738791.3059833935,3.698427772000068e-05,False,False,,0.4715199085536801,07ef09fbf26b6667c873b2ef1615b999655543cb012d9f2bc3fe789214985d74,91f07ef9e7d0c387d0f4871d42907dd93793dd62aefa99715c27c5701044e685
AR37,12,supply_097,DEVELOPMENT,True,True,0.4119303942223959,-0.08806960577760409,-5.95786724458003,1731732.858422417,3.511185637874413e-05,False,False,,0.41080334760189213,07ef09fbf26b6667c873b2ef1615b999655543cb012d9f2bc3fe789214985d74,98eb1cbe9714406b540d230a3f2795da834c707b481e1f8df732ceccb56ed653
AR37,13,nominal,DEVELOPMENT,True,True,0.6053164037514253,0.10531640375142526,-5.905655010262088,1788291.1963226278,3.8588939099507526e-05,False,False,,0.6033282982653525,7cf26cc3e2996e1ec0432f3bcdff8338cfc2fde551d4551693369e5bf0b119ee,8156bff6a203c964d440108211ffaa9f48012fcb47385cf676ee38a76fcd401b
AR37,13,supply_097,DEVELOPMENT,True,True,0.5417119030728812,0.041711903072881196,-5.965396755438338,1769032.954584341,3.6672425223003744e-05,False,False,,0.5426117373135646,7cf26cc3e2996e1ec0432f3bcdff8338cfc2fde551d4551693369e5bf0b119ee,ba041c8edd62397159341fafdd64e1f6437839d2f6da28c657ea149b5fcb8a04
AR37,14,nominal,DEVELOPMENT,True,True,0.45786389417517726,-0.042136105824822745,-6.12607023101107,1744497.8255220803,3.763190537480679e-05,False,False,,0.4615147344189225,65ee4bda9903a0ef270c9335e1ab6f995ed5398da9a1d7c1b0ae68b899afd6a6,0bce0a445ef8e0bebc2e2ea0861697201c70e125be3b42804c779c4fe1f088c2
AR37,14,supply_097,DEVELOPMENT,True,True,0.39735990046441905,-0.10264009953558095,-6.1437133719717085,1737933.5260636692,3.5744049732315e-05,False,False,,0.40079817346713453,65ee4bda9903a0ef270c9335e1ab6f995ed5398da9a1d7c1b0ae68b899afd6a6,4ccad33ac4b7f89e5514ceea215e195ef0f8c61958a54aeb330c8ebd13fa9381
AR37,15,nominal,DEVELOPMENT,True,True,0.5701546896809576,0.07015468968095762,-5.905666700700237,1768761.9345678617,3.804263626239948e-05,False,False,,0.5701595533826627,ae01d6ccc60261ab9a2c6aa1dabe5e8dbdc0ee1a74644c98577aba13d16fb200,64cccb9a3264218e6f3126c7d01a63382d29ec9427cb742a9bad4dbec84a23ce
AR37,15,supply_097,DEVELOPMENT,True,True,0.5080136380097446,0.00801363800974464,-5.948517582002942,1754589.828796688,3.614102446303398e-05,True,False,,0.5094429924308748,ae01d6ccc60261ab9a2c6aa1dabe5e8dbdc0ee1a74644c98577aba13d16fb200,1032c5e1a7865167fd31f3d7ae2f616b561ed9c6f7d1dd8bbd4335f56389bfb3
AR37,16,nominal,DEVELOPMENT,True,True,0.32427556806671454,-0.17572443193328546,-6.151155707680115,1730831.84840265,3.629094376210107e-05,False,False,,0.32206911805856175,84b08d81de24ccc2c7c9c38394dc73761995f56f07ca1d46f70a1aa1f6c03d61,8bb1b00678ac5c457ac32af49dcc5b521d35fcff4b1c28203399d02d76cff44d
AR37,16,supply_097,DEVELOPMENT,True,True,0.26779647836168785,-0.23220352163831215,-6.104913634133776,1740523.453564937,3.443899355406126e-05,False,False,,0.2613525571067738,84b08d81de24ccc2c7c9c38394dc73761995f56f07ca1d46f70a1aa1f6c03d61,8fc966f60b3bd067dbad0cb8628c6a3b3d3be2a06579eef95e6681694617cc5d
AR37,17,nominal,DEVELOPMENT,True,True,0.37034563101879825,-0.12965436898120175,-6.044237181612508,1727553.7654422936,3.62640075084569e-05,False,False,,0.3697382819154039,de51938bc6eb935bf2b29229cbcfd6b78e7f6aec154448132a7f1905c5efaa57,3697695749a6e3fcf04f0e96bff7b48d02d5b2db02b636f20a8141900e74168d
AR37,17,supply_097,DEVELOPMENT,True,True,0.31379114843905087,-0.18620885156094913,-6.037056834496766,1727447.9381739793,3.441478050831877e-05,False,False,,0.30902172096361596,de51938bc6eb935bf2b29229cbcfd6b78e7f6aec154448132a7f1905c5efaa57,51bd9bcd850c0f231c3c9566d29e1fbf32beb5d60fa334b1b8e9dec5cc658119
AR37,18,nominal,DEVELOPMENT,True,True,0.45053530523686314,-0.04946469476313686,-6.017991794698251,1737852.6755326428,3.702408075738516e-05,False,False,,0.45079385539877337,6b3c365ed687964ba0d28434758a5926c7565b1d6d0581ac6f5059033c2a219f,057a3025c716790b0391595283ea5dde9ece9efcf25d289812f166331edc3ede
AR37,18,supply_097,DEVELOPMENT,True,True,0.3911899795354973,-0.10881002046450272,-6.03359005204745,1731782.776162906,3.5149383037862575e-05,False,False,,0.3900772944469854,6b3c365ed687964ba0d28434758a5926c7565b1d6d0581ac6f5059033c2a219f,24d8380d3c548c1e2611665d6c04bd0c05283cc0468ffc8f674dd6a2246d0117
AR37,19,nominal,DEVELOPMENT,True,True,0.43056821657238903,-0.06943178342761097,-6.022239191843325,1734060.2614350691,3.6618789956454465e-05,False,False,,0.4295072881567502,7fed4a6f3b0bccfb441bc241244498aba6d4d037992697929721fd0f676e4557,4b0dafc5ea59a4e8d0024f1abeace77c244da3882589431f68561f0395ad98ea
AR37,19,supply_097,DEVELOPMENT,True,True,0.3720561328645319,-0.12794386713546813,-6.033604430183844,1729143.488514373,3.4752637138020113e-05,False,False,,0.36879072720496225,7fed4a6f3b0bccfb441bc241244498aba6d4d037992697929721fd0f676e4557,55ca55f7e874638779333db1b40bcb38ea528b1259db217a84f20c6f0f7e94ea
AR37,20,nominal,DEVELOPMENT,True,True,0.47373818569457987,-0.026261814305420128,-6.0415539690971,1743602.5822156067,3.737015764825795e-05,False,False,,0.47396114341456086,300f1e15a1622c82946c145bb2d64108b9962db647c655b7425027c531e49021,38b406af4327916ac92f6febd8dc423215f2fbbf15a028b8c5a4af6fb9a9dc3d
AR37,20,supply_097,DEVELOPMENT,True,True,0.41377440012645095,-0.08622559987354905,-6.061881279150644,1736255.8389115082,3.548928582191289e-05,False,False,,0.4132445824627729,300f1e15a1622c82946c145bb2d64108b9962db647c655b7425027c531e49021,fbab25e6fd7fe2b6b53b83b95ef2ce0332c0eab1c01cdf6fd57bd346b3be8534
AR37,21,nominal,DEVELOPMENT,True,True,0.5920760364753431,0.09207603647534313,-5.846009195404227,1776750.29905444,3.815568545120155e-05,False,False,,0.5936027860424558,edd506536c8889d4557ca71dbaf58b099dd3ed1b758d3c647b79391f0aacff7a,b0284e43b62d79f3af8ba5caab6e8a2455ae27c9f03e43d77785e18274c06f52
AR37,21,supply_097,DEVELOPMENT,True,True,0.5298564562787798,0.029856456278779753,-5.896138946080097,1760189.5556760707,3.6252980553007285e-05,False,False,,0.5328862250906679,edd506536c8889d4557ca71dbaf58b099dd3ed1b758d3c647b79391f0aacff7a,a689041331633dd2a9739ac6e62aa68497c28b5b70d9443b9d9a204ddaaed1f0
AR37,22,nominal,DEVELOPMENT,True,True,0.5691006494565656,0.06910064945656558,-5.949603672054875,1770792.5396789073,3.8305609920646655e-05,False,False,,0.5697077447656944,ebbee552922718ff7e531b93daf261908d50d7a7d6a164180e5c7608f1dff0c4,61d5325cf55677151cb85f7edf80eb1cf6644015d2f6e0a9e3f4e6260d07981f
AR37,22,supply_097,DEVELOPMENT,True,True,0.506605465903478,0.006605465903477992,-5.993129531764722,1756504.5480845717,3.6399220150316286e-05,True,False,,0.5089911838139065,ebbee552922718ff7e531b93daf261908d50d7a7d6a164180e5c7608f1dff0c4,09b5c0bb7b85e926020aee1603dcf891240c2cbd6760764fca8bd3421bfe385e
AR37,23,nominal,DEVELOPMENT,True,True,0.6149574239387186,0.11495742393871855,-5.7763229906709785,1787035.9871512777,3.827487953830518e-05,False,False,,0.6168157825040597,6eb1ac005794fdcbd31cec8dd63d4b3834b950adb58d78a1acc47a2cfcd74b93,ef944e0fa330289674e02b399371512c9e243666fcf2c42ff748670c345459b6
AR37,23,supply_097,DEVELOPMENT,True,True,0.5526212770772747,0.05262127707727471,-5.8365422529632305,1767215.0128465286,3.637164940678298e-05,False,False,,0.5560992215522718,6eb1ac005794fdcbd31cec8dd63d4b3834b950adb58d78a1acc47a2cfcd74b93,978b670cd6e117d51f1ce69ec6fee8cefcfafda41de036bc088453a738701604
AI37,0,nominal,DEVELOPMENT,True,True,0.5107292251956688,0.010729225195668768,-6.025478232950084,1748068.092199507,3.7777080552770225e-05,True,True,True,0.511772979028903,b274b09f154c3ed020b9153a9faca38c3845f43230981633ed7e272cf41d1e91,f55111aa36b3ab8c62c6caf929551f0a317d942ce6721ab047c268db18a7f4d0
AI37,0,supply_097,DEVELOPMENT,True,True,0.4499134969975371,-0.05008650300246292,-6.0533370683147645,1738603.6177184626,3.588050470958565e-05,False,False,,0.4517621530263684,b274b09f154c3ed020b9153a9faca38c3845f43230981633ed7e272cf41d1e91,d8b013487d9c8fe37596551dd8a1362bdf6d074c4dd72fd3599f559271c066a5
AI37,1,nominal,DEVELOPMENT,True,True,0.5682658181090315,0.06826581810903154,-5.986078691095898,1766968.3383437155,3.819030762576542e-05,False,True,False,0.5671151572476969,494553679f305ca174b31409f2ccc2e4fb34bcf2181367cdae7e350df9825f33,0dd26be154dea555ccd9fc24a0a85088df07e9b83d943963e089587bb3f5101b
AI37,1,supply_097,DEVELOPMENT,True,True,0.5058393395058625,0.005839339505862462,-6.029586830655584,1752820.4262739015,3.627827112613636e-05,True,False,,0.5071043312451624,494553679f305ca174b31409f2ccc2e4fb34bcf2181367cdae7e350df9825f33,bd0bf5c31280aa71405230d6bb427251e4cddf2faca8ddd6d95a01198ef16435
AI37,2,nominal,DEVELOPMENT,True,True,0.5141740334793197,0.01417403347931967,-5.884605217910324,1742862.0336607362,3.7318659880161944e-05,True,False,,0.5158710086431031,371ba01ea6361ed0ad3bfc5c9a83c90176c61e9512ecfda45abe879d053023eb,fa0fcba427f23c8c7a7e96e4cfa4b859f7a54db39a3fcb4af2e00322780dc57e
AI37,2,supply_097,DEVELOPMENT,True,True,0.4546904328737106,-0.04530956712628942,-5.911075380969224,1733633.6502259728,3.5436267157535166e-05,False,False,,0.45586018264056855,371ba01ea6361ed0ad3bfc5c9a83c90176c61e9512ecfda45abe879d053023eb,ed50825d87b67aa10a26e755298c8f755f50b06e8f3c7ec260a680aa32174c3f
AI37,3,nominal,DEVELOPMENT,True,True,0.5101926213970763,0.010192621397076329,-5.986399198073184,1746328.8325887185,3.754494724517777e-05,True,False,,0.5123152308460223,ac1c3b579df7ccf2696e815699a440a32b7fe050d3cf3cf3de22771ae01a0908,52377bbb1004f6da244e8ec17616b7f1ae98c69d5f48baf67a54c49a2e6d8282
AI37,3,supply_097,DEVELOPMENT,True,True,0.4494848571440786,-0.0505151428559214,-6.013708775464606,1736968.6922143695,3.564995833493785e-05,False,False,,0.4523044048434877,ac1c3b579df7ccf2696e815699a440a32b7fe050d3cf3cf3de22771ae01a0908,9727859c586140a84a2f6177809f783c0da1b2b775b100dc31c02f3cf3d06060
AI37,4,nominal,DEVELOPMENT,True,True,0.502444690472209,0.0024446904722089657,-5.972116982740541,1743435.3415753443,3.753111570315302e-05,True,False,,0.5032748358216454,796bf0483b06ffa8d74b61ef7f1eea949f306611a9069a60cf232375e5b197fd,aa5491a4f13cc0e1f207695afd79a8c002e1ae02f71f372c59e71ad74d05ef50
AI37,4,supply_097,DEVELOPMENT,True,True,0.44243941659776487,-0.05756058340223513,-5.997423333276302,1734646.0107393053,3.564263918130045e-05,False,False,,0.4432640098191109,796bf0483b06ffa8d74b61ef7f1eea949f306611a9069a60cf232375e5b197fd,7c0cb37aa7fcc2c7cd6ab19242bbbbe62193a3542303a113d8debbc313c94bcd
AI37,5,nominal,DEVELOPMENT,True,True,0.39828999007742116,-0.10171000992257884,-6.110796832897555,1728402.653626481,3.6428866880294596e-05,False,False,,0.39717515902506595,afb68b0eb4a1f2a142b24217008d03f856c1d8e98fbf1ef4a8a8be3f55342f36,637f44cc63ee3e18297ee16502b132858d55e0debd498197d171b13d8a2610c2
AI37,5,supply_097,DEVELOPMENT,True,True,0.34024623422212286,-0.15975376577787714,-6.114072624007046,1725605.3309431903,3.4559854709876936e-05,False,False,,0.3371643330225314,afb68b0eb4a1f2a142b24217008d03f856c1d8e98fbf1ef4a8a8be3f55342f36,e70a2a819a9ed7bd218e263eb6890da741eda7c6446d3ebc9fb1481b0fb9c79b
AI37,6,nominal,DEVELOPMENT,True,True,0.5193471197800841,0.019347119780084077,-5.909863845306238,1745413.6533293827,3.754558296676291e-05,True,False,,0.520768361386989,a46c6d3a6e2baee0d76bcf56195cfa502ea08a987a324113802f1b9d2a5b1b2d,70fcf5ef6cc9696be3061d23381bba5fc291e1eb64c01a0fdf08bebb7cd3f243
AI37,6,supply_097,DEVELOPMENT,True,True,0.4599079449262533,-0.04009205507374669,-5.937520219083055,1735877.9420780225,3.5662142643328435e-05,False,False,,0.46075753538445446,a46c6d3a6e2baee0d76bcf56195cfa502ea08a987a324113802f1b9d2a5b1b2d,ec440c88c106ec9194e71914f115c42eb1284202f40701b26858dfd35690995d
AI37,7,nominal,DEVELOPMENT,True,True,0.6073203775167141,0.10732037751671408,-5.870736572473609,1782189.2722199413,3.8522904972257215e-05,False,False,,0.6063376940534253,87c6ae37ae637c38db1a60f4db8c30bf9c87743ed0e3d63cf164ba6ac0454905,73ce1b6286c7243d51dd59311eeef2db75acc779e562e6027adf4ac83fa0efb4
AI37,7,supply_097,DEVELOPMENT,True,True,0.5448618373205822,0.04486183732058224,-5.928628025631664,1763396.6160332016,3.661055701312881e-05,False,False,,0.5463268680508908,87c6ae37ae637c38db1a60f4db8c30bf9c87743ed0e3d63cf164ba6ac0454905,446e95ff52ccbb82e79985ee1f39ad8b1de256692fd005bcc4253ce7212924c3
AI37,8,nominal,DEVELOPMENT,True,True,0.4057808942251687,-0.09421910577483128,-6.111641239790825,1729493.2160120842,3.683310424974914e-05,False,False,,0.4079260807161018,215fa1679c0f2232af906d85ad3583df670f79bb72a11000db496ab8723ef811,a4d9dbfd7658bd1a28f3ed83fea17d941b321aa2fe70cd21f7ea3e1477a2144f
AI37,8,supply_097,DEVELOPMENT,True,True,0.3477535816971613,-0.1522464183028387,-6.117030880396061,1726169.5241685319,3.4963935669305446e-05,False,False,,0.34791525471356727,215fa1679c0f2232af906d85ad3583df670f79bb72a11000db496ab8723ef811,1ed189b6ea10829545f8974ff1f043e2c543760c3d971a36e60867372cac16d6
AI37,9,nominal,DEVELOPMENT,True,True,0.6764459252502025,0.17644592525020253,-5.714694270398543,1843257.4717619051,3.928384967332796e-05,False,False,,0.6718547217091997,2f92a2e20e7c4a89f99f89063fc438484f8592395f78ccc309d222899d29fbcd,5fca12a5a9ac23e75e8e1fb5c960cfa4a30a11f15bc02242f6b8fab670005258
AI37,9,supply_097,DEVELOPMENT,True,True,0.6126507846349785,0.11265078463497846,-5.83747296642307,1803190.7761419006,3.7358328982420194e-05,False,False,,0.6118438957066652,2f92a2e20e7c4a89f99f89063fc438484f8592395f78ccc309d222899d29fbcd,dcc612c8ad968f675dabf24bdfdcffc5529162883d87f797e63fdc0669e9ba99
AI37,10,nominal,DEVELOPMENT,True,True,0.5806213678919129,0.08062136789191288,-5.918448653456593,1769546.2549337072,3.823914164107922e-05,False,False,,0.5796691673184895,5529f4960537bc27515ac0f281cdae1ee6bef097f1494c32b1501c7cfa5ed462,41058205eac96e1cf048eed11f880ad4cc561b12e12f3a31a185255b8099c67f
AI37,10,supply_097,DEVELOPMENT,True,True,0.5184973666644542,0.01849736666445423,-5.964968177715478,1754341.4995775798,3.633060649670201e-05,True,False,,0.519658341315955,5529f4960537bc27515ac0f281cdae1ee6bef097f1494c32b1501c7cfa5ed462,a6879cdde837be4c6dc88ddcb708feda31161fbe09d4104710eb22fd4764bdfc
AI37,11,nominal,DEVELOPMENT,True,True,0.5261610522389746,0.02616105223897458,-6.048418630530206,1753869.1159132163,3.793935743111279e-05,False,False,,0.5264995584176486,0855acfcf1cb5afde34db2db9f2beeb0c8736793f57a2f487936dcf5b5462643,cf534a14e0d35f91c45f92d228b5990ef67c2582c5bae4f40df253f06ea3eb34
AI37,11,supply_097,DEVELOPMENT,True,True,0.46463233146815414,-0.035367668531845864,-6.080384422788769,1743246.7323597006,3.603597268557628e-05,False,False,,0.46648873241511407,0855acfcf1cb5afde34db2db9f2beeb0c8736793f57a2f487936dcf5b5462643,3b15a6e32f64c2991b34e2f028a4fe0b5ceab6391b934fcbc66cd0f537e1f248
AI37,12,nominal,DEVELOPMENT,True,True,0.46526979131959034,-0.03473020868040966,-5.941914079001364,1733200.5158232132,3.695827097564232e-05,False,False,,0.46588809971445394,5563230ccc26b6ea3497ca2698281af7b568cf78d454cfca99c20e5cbed28f93,90f7dbc1a1d5ace793a721590f7c964003ab64660c444930afc6c87d4ac6868a
AI37,12,supply_097,DEVELOPMENT,True,True,0.406997119453188,-0.093002880546812,-5.959793440596952,1726482.8952130764,3.5087148472617635e-05,False,False,,0.4058772737119194,5563230ccc26b6ea3497ca2698281af7b568cf78d454cfca99c20e5cbed28f93,d09c9692daebd9f3473057b371f0ee7584aa3bf9777c8271910cf1d9bf412f85
AI37,13,nominal,DEVELOPMENT,True,True,0.610484249432812,0.11048424943281199,-5.898143653933268,1785793.4517561889,3.861643351933916e-05,False,False,,0.6083873466578313,975d65dca74873be8140da870b5b6816a63b4651a0f35346992289df83106d40,9295d1e84fad75ff6a00ec2d168e36d8f732f1fc37295e3deddb8a0f3e8a0d5d
AI37,13,supply_097,DEVELOPMENT,True,True,0.5474586244257704,0.047458624425770424,-5.959164558426474,1766153.2787289727,3.669848834296132e-05,False,False,,0.5483765206552969,975d65dca74873be8140da870b5b6816a63b4651a0f35346992289df83106d40,c20061194a5cd5664c9374a3cd6c7eb47359dfdc7927aa695d768b614c0aba56
AI37,14,nominal,DEVELOPMENT,True,True,0.45168651328483944,-0.04831348671516056,-6.13004592877302,1738400.569373008,3.757213548149409e-05,False,False,,0.4551791227911679,3fbc95dd98545fd54b25f0488ba6cadc59321b85a7c02b67eacd9eb14029d71f,5578f98737a42cb96f4ff12900380eade6847a64d0dc20020af5a728724fc649
AI37,14,supply_097,DEVELOPMENT,True,True,0.3922001348382623,-0.10779986516173767,-6.146387269661273,1732240.1006070708,3.56869949548567e-05,False,False,,0.39516829678863336,3fbc95dd98545fd54b25f0488ba6cadc59321b85a7c02b67eacd9eb14029d71f,82c4bbcdb9a9dba7d0036f8028caa4d0519f0bef01c12eae72aa72f6a631d54e
AI37,15,nominal,DEVELOPMENT,True,True,0.5733610859135786,0.0733610859135786,-5.902182827297358,1765060.148266038,3.80664888751829e-05,False,False,,0.5732404904488367,8fdaa3d4a1d6d4bf0f393505c0a5bf98dee724b49b230affa561e01dc8916052,7935a14511b512f57337a538e463de8e0354c07fb3c09e70d18040e72510376f
AI37,15,supply_097,DEVELOPMENT,True,True,0.5118068136399117,0.01180681363991165,-5.945207290080214,1750889.6617684325,3.616351704618699e-05,True,False,,0.5132296644463021,8fdaa3d4a1d6d4bf0f393505c0a5bf98dee724b49b230affa561e01dc8916052,1068fd4d932733b13c7615867300175733c89551bc8653cb46a8a576c0d49299
AI37,16,nominal,DEVELOPMENT,True,True,0.31524402922859684,-0.18475597077140316,-6.1503595108532965,1725919.5298117867,3.622208108541695e-05,False,False,,0.3122753756788183,d270c6c7cfb5a8c34184cab9e5a58bf6abd8032187cb2e61c033b85ab8f75204,3eedda95d63a14367650e0c85f95c541db6fda242339d35674c66dde96cc6edb
AI37,16,supply_097,DEVELOPMENT,True,True,0.2599745858185075,-0.24002541418149248,-6.096803616353538,1737454.9532164598,3.437440967349183e-05,False,False,,0.25226454967628376,d270c6c7cfb5a8c34184cab9e5a58bf6abd8032187cb2e61c033b85ab8f75204,26de5e718bed5c48782d415a56c5c8e79df32555a12e2b94a15d54cbe5e22a67
AI37,17,nominal,DEVELOPMENT,True,True,0.3641009957580986,-0.13589900424190138,-6.045162967349826,1722294.618000159,3.6227958320696646e-05,False,False,,0.3626824805711567,5ee6b34b573524295b74451571e7f2ae47c9e5f987e300d56a2462cb066d35d2,a2bfdbbb4577e523600963a087fd0b706d38a184f7ba927e28d9716371e72ff1
AI37,17,supply_097,DEVELOPMENT,True,True,0.30856622089704944,-0.19143377910295056,-6.036517804952982,1722590.2293934645,3.438137409950659e-05,False,False,,0.30267165456862216,5ee6b34b573524295b74451571e7f2ae47c9e5f987e300d56a2462cb066d35d2,36516af44afd3460e3dac0b7cab73c299da9226019eac3b1f236425f2aaf448b
AI37,18,nominal,DEVELOPMENT,True,True,0.4464579787854393,-0.0535420212145607,-6.019931152630779,1732521.4417384313,3.7000201114057324e-05,False,False,,0.4468903440216029,7ab5c3cad0ab9ac02688ccf2a469968fd7582a6c39dd31fa196c04aeaf889087,04c5f53dd9120403967e930a48a1aad26ec6218b35a959b4a30ebde9d40fcc23
AI37,18,supply_097,DEVELOPMENT,True,True,0.3879497637040441,-0.1120502362959559,-6.034813452428797,1726677.0259854158,3.512661388873625e-05,False,False,,0.38687951801906834,7ab5c3cad0ab9ac02688ccf2a469968fd7582a6c39dd31fa196c04aeaf889087,1fa59a88f44da2cc471e922804dbef253bf3f86c7cfa2f08a82dcca64f157e80
AI37,19,nominal,DEVELOPMENT,True,True,0.4360127239026909,-0.06398727609730909,-6.019286755400587,1730292.2508661824,3.6661509891662835e-05,False,False,,0.43510728743657234,cdbbb406d699c29a1c25ef858afb25bfbf7fab3ed7dffe8cab02a188c5dafe01,5d291bef12c34862bd071145e69481fa76018e233dd336fb4ff5e3379ed78394
AI37,19,supply_097,DEVELOPMENT,True,True,0.3780498189963661,-0.12195018100363392,-6.03203257897607,1725007.6379035036,3.4793721897887595e-05,False,False,,0.3750964614340378,cdbbb406d699c29a1c25ef858afb25bfbf7fab3ed7dffe8cab02a188c5dafe01,3ae43c5111e88690021727cfa61962414df045d00884b98d34b6dd3364752065
AI37,20,nominal,DEVELOPMENT,True,True,0.47193801191653273,-0.02806198808346727,-6.042746253182857,1738486.4524892909,3.735541327313769e-05,False,False,,0.47221393406054,32c50e1d1d54ca9fa90cb4dbf5df8058aa1de22e67199a62da80774da3511ef2,ae05f0176bfbbdcfda627dae3677b65d43ef2299cc5ef6bd332ca838b010d3cb
AI37,20,supply_097,DEVELOPMENT,True,True,0.4127552375479346,-0.08724476245206542,-6.0626057296087605,1731319.3520327904,3.547507789692823e-05,False,False,,0.4122031080580055,32c50e1d1d54ca9fa90cb4dbf5df8058aa1de22e67199a62da80774da3511ef2,a14b2d2b0dda9cd7c6e3e07602144ae8809d2cb853191c15b5ca69b704dbc565
AI37,21,nominal,DEVELOPMENT,True,True,0.5936569607127883,0.09365696071278828,-5.844369703129184,1772457.3731676524,3.817189104326365e-05,False,False,,0.5954066098701297,3c2e22f6486700386c7a8fa0d674b4de571f5c32e715dd38abefe6121eee989b,6174f806787603b5b94ba25887e570762923e7118b1c0fc87403925cbf51cc5e
AI37,21,supply_097,DEVELOPMENT,True,True,0.5320747948955107,0.03207479489551068,-5.894002790164345,1756116.1083525384,3.6268205645260355e-05,False,False,,0.5353957838675951,3c2e22f6486700386c7a8fa0d674b4de571f5c32e715dd38abefe6121eee989b,07a56b8892a1df93acb048e6a631750c9afe9f4638b46afbd1ccce98305885ea
AI37,22,nominal,DEVELOPMENT,True,True,0.566491133565798,0.06649113356579806,-5.953551733440381,1764672.4991363676,3.828114105339594e-05,False,False,,0.5673788152931788,8896f82b8e90646a08ca0dfae5a8127d8a1307a1b700d3ff91323aa43114fb67,dc00e0643a1371ffb4078691d46f0ff4a68f3eed8b80331fcd20870d948b4186
AI37,22,supply_097,DEVELOPMENT,True,True,0.5048002441008455,0.004800244100845452,-5.995216552909081,1751018.7927926027,3.637536456518466e-05,True,False,,0.5073679892906442,8896f82b8e90646a08ca0dfae5a8127d8a1307a1b700d3ff91323aa43114fb67,2a838c40a384ee3d8fd1c4a655decb0f59f5e1f7a2874a5f9685ff41006a9e26
AI37,23,nominal,DEVELOPMENT,True,True,0.6161526763791938,0.1161526763791938,-5.77512778674885,1782641.8657998198,3.8292520763715915e-05,False,False,,0.617847082141095,b3a0115f10ecb74ace55e28d6096170025b4930eec92b22735c30ab90fd87b39,43a2243451fc8f25d9e15d9cbe7a6aaa40b71da67dd9cc1718b4beed19dbb766
AI37,23,supply_097,DEVELOPMENT,True,True,0.5544069548391845,0.05440695483918445,-5.834590596932424,1763072.1391321132,3.638792553818081e-05,False,False,,0.5578362561385604,b3a0115f10ecb74ace55e28d6096170025b4930eec92b22735c30ab90fd87b39,9476c854875b0c00fcbef798a33ba28bdf2f48c824b529a0606e3ae34b6f7888
AB37,0,nominal,DEVELOPMENT,True,True,0.5084618461298989,0.008461846129898865,-6.02906128651962,1739288.8961490486,3.775691940638472e-05,True,True,True,0.5096277586610031,7e6a0a0d285de215ae371b1bcaf4958ea8abe79118f7d9e68092de0e0e18683a,73494bdc6f6bbe90aea979e8d4b96c1e47af485a19bd793950d86c35e7329d4d
